sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
S0002346,BMWV0005775,D0051,C003219,2024-07-28,X5,Europe,76042.3,8
S0016611,BMWV0011866,D0087,C002887,2024-07-29,5 Series,Middle East,58661.44,15
S0008768,BMWV0005394,D0018,C001908,2024-07-29,X3,North America,57383.07,13
S0002294,BMWV0004124,D0081,C002026,2024-07-29,X5,North America,81341.09,10
S0007639,BMWV0002897,D0087,C004774,2024-07-29,3 Series,North America,48983.2,10
S0006216,BMWV0003397,D0042,C001805,2024-07-29,X1,Europe,45596.22,17
S0004453,BMWV0003335,D0061,C002334,2024-07-29,X3,North America,51618.98,14
S0011649,BMWV0006662,D0030,C000077,2024-07-29,X3,Middle East,56825.69,9
S0011907,BMWV0005784,D0078,C004834,2024-07-29,5 Series,Middle East,64689.81,7
S0005095,BMWV0008856,D0051,C004202,2024-07-29,7 Series,North America,97981.02,2
S0003643,BMWV0005675,D0043,C000602,2024-07-29,3 Series,Africa,45630.12,6
S0002075,BMWV0008070,D0079,C003666,2024-07-29,X3,Asia,55844.54,17
S0015013,BMWV0002689,D0066,C001181,2024-07-29,X5,North America,77701.23,15
S0006099,BMWV0004288,D0001,C001318,2024-07-29,7 Series,Oceania,94435.47,4
S0011843,BMWV0008880,D0019,C002980,2024-07-29,7 Series,Europe,96589.51,3
S0004462,BMWV0007134,D0069,C001114,2024-07-29,X3,Europe,54886.83,17
S0005660,BMWV0006752,D0007,C002153,2024-07-29,iX,North America,86842.82,8
S0003274,BMWV0000604,D0023,C004762,2024-07-30,3 Series,Middle East,49865.38,12
S0013652,BMWV0003086,D0023,C003452,2024-07-30,iX,North America,88279.95,5
S0014739,BMWV0008825,D0017,C001706,2024-07-30,iX,Europe,83650.07,4
S0012018,BMWV0006784,D0059,C002656,2024-07-30,5 Series,Middle East,62765.15,10
S0003715,BMWV0009692,D0014,C004906,2024-07-30,i4,Oceania,60022.65,7
S0009127,BMWV0000304,D0075,C001998,2024-07-30,X3,North America,55453.83,14
S0005338,BMWV0008182,D0033,C003279,2024-07-30,5 Series,Asia,60417.98,7
S0004441,BMWV0000570,D0056,C001470,2024-07-30,X5,Oceania,82657.87,10
S0015823,BMWV0000366,D0033,C001322,2024-07-30,i4,North America,59005.42,7
S0008486,BMWV0005911,D0088,C004122,2024-07-30,X3,Asia,55521.97,13
S0003066,BMWV0008291,D0074,C001124,2024-07-30,3 Series,Asia,48900.08,10
S0006393,BMWV0008351,D0081,C002621,2024-07-30,X7,North America,115286.15,1
S0008126,BMWV0005510,D0044,C000348,2024-07-31,X1,Oceania,45040.41,8
S0014775,BMWV0005135,D0043,C004164,2024-07-31,iX,Oceania,86926.53,6
S0007902,BMWV0006632,D0099,C000865,2024-07-31,3 Series,Middle East,47254.79,17
S0012532,BMWV0007432,D0062,C003168,2024-07-31,i4,North America,61762.43,15
S0014702,BMWV0008130,D0006,C003513,2024-07-31,2 Series,Asia,41453.78,13
S0014130,BMWV0006147,D0100,C004586,2024-07-31,2 Series,Europe,44397.69,12
S0007340,BMWV0003536,D0088,C002027,2024-07-31,3 Series,Asia,48826.97,18
S0006647,BMWV0005467,D0040,C004912,2024-07-31,7 Series,North America,96959.74,2
S0011413,BMWV0001104,D0021,C000430,2024-07-31,X1,Oceania,47035.8,13
S0003082,BMWV0011217,D0008,C000622,2024-07-31,X5,North America,77932.62,10
S0001860,BMWV0009483,D0072,C003319,2024-07-31,2 Series,Oceania,40688.8,10
S0002216,BMWV0009480,D0079,C002315,2024-07-31,X1,Europe,44161.48,18
S0001997,BMWV0010409,D0028,C002294,2024-07-31,X3,North America,56719.42,14
S0010193,BMWV0007893,D0084,C004095,2024-07-31,X1,Asia,44753.62,14
S0011971,BMWV0011330,D0039,C001537,2024-07-31,2 Series,North America,41155.44,15
S0008875,BMWV0000349,D0062,C000908,2024-07-31,X3,Africa,56004.24,10
S0015437,BMWV0007610,D0055,C002543,2024-07-31,3 Series,North America,45497.18,18
S0017220,BMWV0005648,D0059,C003574,2024-08-01,X5,North America,79271.36,8
S0006558,BMWV0010529,D0032,C003721,2024-08-01,X3,Oceania,62093.44,12
S0002213,BMWV0010541,D0056,C000087,2024-08-01,iX,Oceania,86411.61,8
S0015832,BMWV0008592,D0015,C000467,2024-08-01,X5,North America,75952.26,8
S0007772,BMWV0000248,D0018,C001677,2024-08-01,X3,North America,54405.3,14
S0007146,BMWV0009653,D0030,C003542,2024-08-01,X3,Europe,54632.75,11
S0015524,BMWV0003506,D0051,C003810,2024-08-01,X5,Asia,81649.39,4
S0005768,BMWV0006271,D0018,C004559,2024-08-01,X5,Middle East,76108.98,3
S0004717,BMWV0011717,D0013,C001342,2024-08-01,i4,Asia,56858.37,7
S0011492,BMWV0003953,D0004,C004645,2024-08-01,3 Series,Europe,47554.16,21
S0000646,BMWV0001166,D0067,C003964,2024-08-01,2 Series,Europe,43329.07,11
S0016205,BMWV0005325,D0025,C003381,2024-08-01,i4,North America,59846.66,9
S0011902,BMWV0011487,D0023,C004524,2024-08-01,7 Series,Middle East,95609.15,5
S0015923,BMWV0008029,D0032,C003915,2024-08-01,X7,Asia,112434.19,6
S0005318,BMWV0000340,D0053,C004101,2024-08-01,2 Series,Europe,40434.06,12
S0002441,BMWV0011689,D0087,C004622,2024-08-01,X3,North America,54691.58,15
S0006522,BMWV0008264,D0079,C002554,2024-08-01,3 Series,Asia,46116.94,14
S0001353,BMWV0002714,D0048,C004818,2024-08-01,2 Series,Asia,43374.49,15
S0006416,BMWV0000600,D0030,C004923,2024-08-01,2 Series,Oceania,42039.49,4
S0014451,BMWV0005633,D0064,C002923,2024-08-01,3 Series,Asia,47556.38,18
S0005849,BMWV0003374,D0038,C004143,2024-08-01,X3,North America,53868.84,11
S0004874,BMWV0010347,D0055,C001840,2024-08-02,3 Series,North America,47381.62,10
S0010494,BMWV0001142,D0067,C001217,2024-08-02,2 Series,Europe,42140.45,6
S0013573,BMWV0010678,D0051,C003685,2024-08-02,iX,Europe,87380.74,7
S0016931,BMWV0010080,D0092,C003185,2024-08-02,i4,Asia,57368.34,10
S0005552,BMWV0000501,D0063,C004071,2024-08-02,i4,Europe,54913.51,6
S0010352,BMWV0009351,D0084,C000521,2024-08-02,2 Series,North America,40265.75,8
S0005520,BMWV0006476,D0040,C004981,2024-08-02,3 Series,Europe,47695.36,6
S0012758,BMWV0006548,D0094,C000579,2024-08-02,X5,North America,76640.45,9
S0013770,BMWV0010324,D0001,C003351,2024-08-02,3 Series,Asia,46017.96,10
S0010430,BMWV0011872,D0071,C002211,2024-08-02,X5,Africa,79369.01,3
S0015513,BMWV0001469,D0013,C004517,2024-08-02,X5,Oceania,81008.32,6
S0000906,BMWV0009775,D0091,C001557,2024-08-02,7 Series,Asia,93546.28,9
S0003187,BMWV0004508,D0007,C001524,2024-08-02,2 Series,Europe,44645.74,11
S0006343,BMWV0001396,D0072,C003640,2024-08-02,5 Series,Middle East,63010.65,8
S0003186,BMWV0001045,D0038,C001567,2024-08-02,X1,Europe,42938.21,12
S0008988,BMWV0010124,D0017,C000233,2024-08-02,X5,North America,79769.03,5
S0014749,BMWV0006667,D0006,C000586,2024-08-02,i4,Europe,58616.92,5
S0015015,BMWV0011360,D0005,C003779,2024-08-02,X5,Middle East,79387.75,5
S0004852,BMWV0007744,D0074,C002504,2024-08-03,X1,Middle East,43153.13,16
S0001067,BMWV0003323,D0012,C001147,2024-08-03,7 Series,Europe,92730.87,2
S0016274,BMWV0011591,D0090,C001482,2024-08-03,2 Series,Middle East,40977.6,7
S0012064,BMWV0001513,D0003,C002896,2024-08-03,X3,North America,56375.29,13
S0004983,BMWV0005210,D0085,C002806,2024-08-03,5 Series,Europe,61649.89,5
S0016785,BMWV0003883,D0013,C002093,2024-08-03,X5,Asia,76214.89,8
S0000818,BMWV0000565,D0026,C002925,2024-08-03,7 Series,Asia,98110.2,7
S0006392,BMWV0005991,D0014,C000483,2024-08-03,X1,Asia,46075.16,14
S0015291,BMWV0011820,D0073,C003614,2024-08-03,2 Series,Oceania,41224.3,17
S0007016,BMWV0010387,D0098,C004808,2024-08-03,iX,Europe,83173.19,5
S0007853,BMWV0005325,D0084,C003357,2024-08-03,X5,North America,80450.53,5
S0014841,BMWV0004473,D0056,C001104,2024-08-03,iX,North America,92834.62,4
S0001212,BMWV0007012,D0095,C001511,2024-08-03,i4,North America,60879.96,10
S0013574,BMWV0004557,D0086,C003588,2024-08-03,iX,Europe,83493.7,6
S0012683,BMWV0010914,D0086,C001476,2024-08-03,X5,Africa,78627.38,5
S0005352,BMWV0001222,D0023,C004670,2024-08-03,iX,Europe,90259.62,5
S0002906,BMWV0008596,D0075,C004781,2024-08-03,5 Series,Europe,64003.23,11
S0005991,BMWV0002798,D0041,C000566,2024-08-03,3 Series,Middle East,45340.74,12
S0014755,BMWV0011765,D0065,C001227,2024-08-03,3 Series,Europe,50002.25,10
S0011375,BMWV0000445,D0011,C002851,2024-08-03,3 Series,North America,47887.22,9
S0009395,BMWV0008453,D0062,C002284,2024-08-03,i4,North America,56727.36,6
S0012516,BMWV0011893,D0002,C001156,2024-08-03,iX,Europe,84719.48,5
S0001177,BMWV0004328,D0024,C000497,2024-08-03,X5,Middle East,76023.29,4
S0016240,BMWV0009831,D0094,C004670,2024-08-04,3 Series,Middle East,49391.99,17
S0008284,BMWV0005272,D0073,C003308,2024-08-04,3 Series,Middle East,47175.51,7
S0011924,BMWV0000409,D0067,C003917,2024-08-04,X5,Middle East,84502.92,6
S0005740,BMWV0009202,D0088,C000037,2024-08-04,X5,Asia,76853.28,13
S0012116,BMWV0006354,D0039,C002429,2024-08-04,5 Series,Asia,59156.84,14
S0000411,BMWV0007083,D0063,C002549,2024-08-04,3 Series,North America,46596.88,15
S0012582,BMWV0002324,D0010,C003709,2024-08-04,5 Series,Middle East,59970.01,7
S0004855,BMWV0011222,D0067,C000418,2024-08-04,iX,Asia,95341.13,4
S0010922,BMWV0009597,D0081,C001981,2024-08-04,X1,Europe,44495.59,10
S0001946,BMWV0004251,D0072,C001476,2024-08-04,X1,North America,44820.41,10
S0013505,BMWV0007923,D0100,C004067,2024-08-04,5 Series,Europe,63526.9,12
S0012648,BMWV0003591,D0030,C002763,2024-08-04,7 Series,Europe,94924.32,3
S0000460,BMWV0010382,D0055,C004928,2024-08-04,X5,North America,80933.95,5
S0010357,BMWV0001680,D0018,C000535,2024-08-04,iX,North America,83329.3,11
S0017197,BMWV0008208,D0010,C004140,2024-08-04,X5,Asia,75037.22,8
S0009556,BMWV0009154,D0027,C003108,2024-08-04,X5,Asia,80827.0,5
S0008705,BMWV0008651,D0071,C003497,2024-08-04,i4,Europe,58585.11,7
S0009743,BMWV0007019,D0001,C003806,2024-08-04,5 Series,Europe,61049.84,9
S0000069,BMWV0004975,D0022,C000599,2024-08-04,i4,Asia,59524.77,7
S0010419,BMWV0006405,D0024,C001801,2024-08-04,2 Series,Asia,43786.21,10
S0004523,BMWV0011306,D0092,C003476,2024-08-04,i4,Asia,59167.74,11
S0006719,BMWV0004932,D0044,C000348,2024-08-04,X1,Asia,44116.42,15
S0001519,BMWV0008913,D0004,C004885,2024-08-04,X3,Europe,57656.14,15
S0008842,BMWV0008373,D0044,C004245,2024-08-05,X1,North America,44208.79,23
S0005940,BMWV0000257,D0091,C003686,2024-08-05,7 Series,North America,96222.91,3
S0006724,BMWV0004351,D0006,C002424,2024-08-05,X5,Europe,72541.44,4
S0014254,BMWV0011676,D0019,C002951,2024-08-05,X1,Europe,42624.38,19
S0009954,BMWV0005516,D0046,C003668,2024-08-05,5 Series,Asia,56842.22,10
S0007549,BMWV0001802,D0006,C003526,2024-08-05,X1,Europe,42104.17,14
S0000352,BMWV0002617,D0023,C002146,2024-08-05,i4,Europe,58271.58,10
S0002779,BMWV0005066,D0086,C000902,2024-08-05,X3,North America,55963.24,9
S0000840,BMWV0011932,D0060,C002036,2024-08-05,X5,Europe,74626.37,12
S0017464,BMWV0000217,D0045,C000484,2024-08-05,X3,Asia,57190.46,18
S0009964,BMWV0004940,D0071,C001828,2024-08-05,X3,Asia,51950.42,18
S0001163,BMWV0003851,D0089,C000032,2024-08-05,2 Series,North America,41160.62,13
S0003197,BMWV0003296,D0029,C004839,2024-08-05,X3,Europe,56416.01,10
S0003213,BMWV0001729,D0064,C001349,2024-08-06,X7,North America,115302.62,6
S0016886,BMWV0000545,D0037,C003084,2024-08-06,X7,North America,113392.6,4
S0006863,BMWV0007119,D0047,C002613,2024-08-06,X1,Middle East,43342.44,11
S0016793,BMWV0011374,D0044,C001817,2024-08-06,X3,North America,56760.31,12
S0010664,BMWV0006582,D0026,C001011,2024-08-06,i4,Oceania,57918.43,6
S0013287,BMWV0003886,D0020,C002044,2024-08-06,X7,North America,114958.65,2
S0002348,BMWV0005391,D0076,C001005,2024-08-06,5 Series,Asia,61498.75,10
S0005469,BMWV0010363,D0038,C002040,2024-08-06,3 Series,North America,48184.7,9
S0012844,BMWV0006685,D0079,C000531,2024-08-06,5 Series,Middle East,61429.31,11
S0005060,BMWV0000350,D0026,C001852,2024-08-06,5 Series,Oceania,62110.18,7
S0011717,BMWV0011807,D0094,C004716,2024-08-06,7 Series,Middle East,99639.92,4
S0015654,BMWV0009916,D0091,C000930,2024-08-06,X3,North America,56843.34,11
S0005631,BMWV0007965,D0079,C001040,2024-08-06,X1,Europe,43226.89,15
S0002263,BMWV0009384,D0075,C001645,2024-08-07,3 Series,Middle East,48295.31,12
S0006355,BMWV0005853,D0061,C003641,2024-08-07,X3,Asia,55824.06,12
S0013449,BMWV0011200,D0043,C001538,2024-08-07,X5,Asia,78252.97,9
S0015788,BMWV0011732,D0016,C003321,2024-08-07,X5,Asia,73306.69,11
S0009171,BMWV0009450,D0084,C002199,2024-08-07,X3,Asia,57369.24,21
S0014830,BMWV0008054,D0027,C004502,2024-08-07,7 Series,North America,100911.99,4
S0004603,BMWV0004788,D0084,C000054,2024-08-07,i4,Asia,56709.84,6
S0003817,BMWV0006032,D0099,C003674,2024-08-07,5 Series,North America,59530.18,6
S0010937,BMWV0002471,D0029,C003590,2024-08-07,5 Series,Asia,62562.45,8
S0016921,BMWV0006255,D0043,C004206,2024-08-07,5 Series,Asia,60682.68,19
S0016522,BMWV0002586,D0032,C001632,2024-08-07,X5,Europe,81039.98,12
S0016922,BMWV0008489,D0038,C001642,2024-08-07,iX,Oceania,83752.09,5
S0000148,BMWV0004451,D0072,C001018,2024-08-07,X5,Europe,79118.38,11
S0012168,BMWV0007853,D0028,C002128,2024-08-07,X3,North America,57423.72,12
S0003529,BMWV0009860,D0001,C001283,2024-08-07,X5,North America,79496.31,8
S0016999,BMWV0007541,D0072,C000111,2024-08-07,3 Series,Asia,45215.54,13
S0013759,BMWV0006125,D0037,C002022,2024-08-07,X1,Africa,44469.13,7
S0003499,BMWV0009548,D0081,C003632,2024-08-08,5 Series,Asia,61198.89,15
S0008920,BMWV0011184,D0086,C002722,2024-08-08,3 Series,Europe,48846.29,7
S0013469,BMWV0004343,D0061,C004432,2024-08-08,X3,Europe,55702.85,11
S0003035,BMWV0004111,D0082,C004813,2024-08-08,i4,Europe,56040.54,12
S0017309,BMWV0008703,D0053,C003133,2024-08-08,X1,North America,43628.27,18
S0013166,BMWV0010939,D0029,C003368,2024-08-08,3 Series,Europe,49540.45,14
S0010266,BMWV0002158,D0012,C004523,2024-08-08,5 Series,North America,59343.23,15
S0005511,BMWV0005158,D0019,C001854,2024-08-08,2 Series,North America,42827.17,16
S0008466,BMWV0004801,D0034,C004192,2024-08-08,2 Series,Oceania,43627.51,7
S0009942,BMWV0008048,D0020,C000702,2024-08-08,X3,Europe,57123.62,9
S0011290,BMWV0011493,D0079,C002736,2024-08-08,X3,Asia,57292.07,15
S0005626,BMWV0011504,D0038,C000914,2024-08-08,X5,Middle East,78270.5,9
S0008489,BMWV0002064,D0048,C000841,2024-08-08,X3,Asia,53698.04,18
S0006834,BMWV0010251,D0056,C003079,2024-08-08,5 Series,Oceania,62030.81,8
S0004771,BMWV0010856,D0087,C003802,2024-08-08,i4,Europe,58088.2,9
S0004270,BMWV0009273,D0039,C002646,2024-08-08,5 Series,Asia,63940.02,8
S0012253,BMWV0009379,D0079,C001402,2024-08-08,2 Series,Middle East,39413.51,7
S0010155,BMWV0011620,D0046,C001486,2024-08-08,iX,North America,82241.59,3
S0006454,BMWV0000314,D0092,C003158,2024-08-09,3 Series,Europe,47769.16,9
S0014946,BMWV0011869,D0061,C001115,2024-08-09,X1,Asia,48585.41,9
S0009327,BMWV0003315,D0049,C001686,2024-08-09,3 Series,Europe,50792.82,6
S0012174,BMWV0001643,D0076,C001311,2024-08-09,2 Series,Asia,39495.12,10
S0012638,BMWV0011986,D0033,C003713,2024-08-09,X1,North America,46835.16,11
S0015443,BMWV0001577,D0077,C003400,2024-08-09,5 Series,Asia,65885.22,16
S0010415,BMWV0001692,D0055,C000632,2024-08-09,2 Series,Asia,43918.36,9
S0004562,BMWV0011730,D0084,C003881,2024-08-09,X3,Oceania,59754.19,9
S0002392,BMWV0006374,D0019,C002980,2024-08-09,X3,Asia,57349.43,18
S0006568,BMWV0004837,D0086,C000745,2024-08-09,X3,Asia,57242.48,17
S0010851,BMWV0006621,D0027,C004701,2024-08-09,X7,Europe,110946.22,3
S0007319,BMWV0004468,D0083,C001616,2024-08-10,5 Series,Middle East,60751.44,4
S0012824,BMWV0005133,D0068,C002740,2024-08-10,7 Series,Oceania,98846.85,2
S0016144,BMWV0003098,D0040,C004113,2024-08-10,i4,Oceania,57667.46,8
S0016255,BMWV0005114,D0085,C002122,2024-08-10,7 Series,Asia,97956.79,4
S0014633,BMWV0008938,D0030,C004547,2024-08-10,i4,North America,56487.06,13
S0008175,BMWV0009531,D0011,C000009,2024-08-10,X1,Asia,44508.08,25
S0001383,BMWV0003835,D0017,C002919,2024-08-10,X1,Europe,45696.97,16
S0006766,BMWV0001656,D0096,C000466,2024-08-10,X5,Oceania,76618.89,8
S0012362,BMWV0010382,D0060,C000014,2024-08-10,X3,Asia,57461.05,15
S0012698,BMWV0007279,D0009,C003142,2024-08-10,iX,Africa,90096.15,6
S0002527,BMWV0006617,D0041,C003379,2024-08-10,X5,North America,78856.65,6
S0008207,BMWV0007604,D0084,C000916,2024-08-10,X5,Asia,75822.87,10
S0013387,BMWV0008415,D0019,C001019,2024-08-10,X3,Europe,58310.34,16
S0017489,BMWV0010990,D0084,C000284,2024-08-10,3 Series,North America,49827.04,16
S0015230,BMWV0009624,D0063,C003738,2024-08-10,X3,Europe,52286.13,15
S0005883,BMWV0004891,D0090,C002510,2024-08-11,5 Series,Asia,63314.84,5
S0009369,BMWV0009727,D0048,C001457,2024-08-11,2 Series,Asia,44037.61,13
S0013592,BMWV0011906,D0066,C000915,2024-08-11,X5,Middle East,80388.99,9
S0011043,BMWV0004052,D0058,C004893,2024-08-11,X3,Asia,57020.22,10
S0004260,BMWV0006743,D0093,C001788,2024-08-11,X1,North America,44520.62,8
S0000537,BMWV0005091,D0051,C002177,2024-08-11,X1,Europe,46606.77,14
S0015467,BMWV0010208,D0010,C001203,2024-08-11,X1,North America,42986.73,16
S0006813,BMWV0000993,D0050,C003345,2024-08-11,X5,Oceania,82806.49,5
S0003803,BMWV0006356,D0017,C002843,2024-08-11,7 Series,Europe,106107.85,3
S0004909,BMWV0002882,D0057,C000984,2024-08-11,X1,Middle East,43944.68,20
S0016064,BMWV0005370,D0001,C001907,2024-08-11,3 Series,Europe,47162.67,10
S0001205,BMWV0005435,D0037,C004419,2024-08-11,5 Series,Africa,62734.5,4
S0013057,BMWV0009974,D0095,C002775,2024-08-11,5 Series,North America,60593.23,8
S0004602,BMWV0007809,D0010,C004632,2024-08-11,2 Series,Europe,43432.75,16
S0000738,BMWV0002627,D0022,C004992,2024-08-12,3 Series,Asia,49517.55,14
S0001365,BMWV0003393,D0002,C002067,2024-08-12,iX,Middle East,91046.18,6
S0006658,BMWV0002781,D0007,C000154,2024-08-12,2 Series,Europe,40554.14,2
S0005988,BMWV0000719,D0055,C003287,2024-08-12,X5,Asia,75850.18,14
S0008283,BMWV0007769,D0055,C000979,2024-08-12,X3,Asia,54127.38,13
S0002871,BMWV0011255,D0073,C000477,2024-08-12,X5,Europe,76593.87,7
S0006907,BMWV0007805,D0050,C000472,2024-08-12,X1,Asia,46258.14,12
S0007182,BMWV0008938,D0006,C004679,2024-08-12,X1,North America,46709.39,14
S0005864,BMWV0009695,D0092,C002441,2024-08-12,X5,Oceania,77752.03,5
S0017359,BMWV0007615,D0057,C000169,2024-08-12,i4,Asia,56194.36,6
S0015898,BMWV0007071,D0052,C002627,2024-08-12,X5,North America,82069.98,9
S0004166,BMWV0008777,D0045,C001130,2024-08-12,2 Series,North America,42270.61,11
S0015480,BMWV0010982,D0030,C001479,2024-08-12,X5,Asia,79514.61,10
S0013945,BMWV0009553,D0092,C000818,2024-08-12,5 Series,Europe,59842.88,10
S0017697,BMWV0004527,D0065,C001702,2024-08-12,2 Series,Asia,42187.24,12
S0013101,BMWV0005465,D0024,C003256,2024-08-13,3 Series,Asia,48228.78,16
S0003775,BMWV0000860,D0094,C003467,2024-08-13,3 Series,Europe,47421.67,20
S0005132,BMWV0011476,D0084,C002528,2024-08-13,3 Series,Africa,49616.78,6
S0006475,BMWV0010814,D0020,C003607,2024-08-13,5 Series,Oceania,62854.56,4
S0013068,BMWV0004531,D0045,C000145,2024-08-13,7 Series,North America,98582.75,12
S0017280,BMWV0005524,D0090,C003222,2024-08-13,X7,Asia,125143.44,4
S0006557,BMWV0001320,D0053,C001540,2024-08-13,7 Series,North America,91342.95,5
S0014080,BMWV0008778,D0088,C004783,2024-08-13,5 Series,Asia,62820.42,11
S0016895,BMWV0004960,D0008,C000368,2024-08-13,X1,Europe,44121.38,13
S0005528,BMWV0002707,D0077,C001749,2024-08-13,i4,Asia,55925.87,10
S0006275,BMWV0007203,D0026,C004414,2024-08-13,X3,North America,56564.67,16
S0007711,BMWV0000310,D0038,C001360,2024-08-13,5 Series,Middle East,60183.97,6
S0014293,BMWV0010867,D0062,C001005,2024-08-13,X7,Middle East,113023.12,3
S0001157,BMWV0002579,D0071,C001387,2024-08-13,X3,Asia,58688.36,16
S0016426,BMWV0011011,D0062,C002802,2024-08-13,7 Series,Africa,99904.76,6
S0000231,BMWV0008099,D0027,C002483,2024-08-13,X1,Asia,42960.12,12
S0008096,BMWV0004290,D0025,C001990,2024-08-13,2 Series,Asia,43618.9,9
S0006818,BMWV0010656,D0024,C001109,2024-08-13,X5,North America,79078.79,9
S0014007,BMWV0010846,D0067,C004726,2024-08-13,X1,Oceania,41108.71,12
S0016364,BMWV0011195,D0098,C004784,2024-08-13,5 Series,North America,65689.86,20
S0001161,BMWV0010527,D0052,C000627,2024-08-13,iX,Europe,88201.62,4
S0014600,BMWV0007346,D0031,C004237,2024-08-13,X3,Asia,57184.28,19
S0004640,BMWV0008200,D0053,C002370,2024-08-13,2 Series,Oceania,42358.53,7
S0002799,BMWV0004950,D0027,C001305,2024-08-14,X1,Africa,47547.93,7
S0011578,BMWV0008162,D0073,C002858,2024-08-14,X3,Middle East,56262.43,12
S0015962,BMWV0003784,D0094,C002774,2024-08-14,5 Series,Middle East,64413.44,9
S0005810,BMWV0009424,D0001,C004531,2024-08-14,3 Series,Asia,47090.55,19
S0002048,BMWV0002041,D0079,C004525,2024-08-14,3 Series,Africa,48618.19,8
S0002230,BMWV0004490,D0100,C000740,2024-08-14,X3,Oceania,55810.06,10
S0008897,BMWV0000840,D0076,C003785,2024-08-14,X5,Europe,79613.59,10
S0015112,BMWV0002861,D0011,C002407,2024-08-14,X1,North America,44849.45,13
S0017650,BMWV0011426,D0017,C002243,2024-08-14,X3,Asia,55286.37,15
S0003914,BMWV0005552,D0099,C002491,2024-08-14,iX,Europe,83998.7,4
S0002290,BMWV0000532,D0097,C004423,2024-08-14,X5,North America,78810.17,4
S0003797,BMWV0006358,D0099,C004686,2024-08-14,X3,Oceania,55827.27,10
S0013377,BMWV0007328,D0002,C002887,2024-08-14,X7,Europe,110981.04,6
S0002825,BMWV0009003,D0016,C002202,2024-08-14,3 Series,Asia,50435.14,12
S0010554,BMWV0008570,D0004,C004134,2024-08-14,7 Series,Europe,95293.2,8
S0016705,BMWV0000902,D0090,C001447,2024-08-14,X3,Asia,53825.03,8
S0002340,BMWV0010882,D0009,C002523,2024-08-14,2 Series,Europe,41591.74,17
S0006498,BMWV0000442,D0022,C002436,2024-08-14,X3,Europe,52178.88,12
S0010871,BMWV0005070,D0066,C000426,2024-08-14,X3,Asia,54387.63,14
S0013442,BMWV0008888,D0032,C004111,2024-08-15,5 Series,Asia,61139.33,8
S0006977,BMWV0003236,D0002,C002527,2024-08-15,X3,Middle East,53355.19,10
S0000694,BMWV0004359,D0054,C002639,2024-08-15,X1,Asia,43827.04,25
S0004989,BMWV0001159,D0039,C004197,2024-08-15,7 Series,Europe,102065.61,1
S0016216,BMWV0008315,D0056,C002371,2024-08-15,5 Series,Europe,62398.54,9
S0006462,BMWV0008967,D0081,C002886,2024-08-15,i4,North America,57785.97,11
S0015574,BMWV0005782,D0098,C000191,2024-08-15,5 Series,Asia,64107.05,10
S0000817,BMWV0010721,D0038,C003758,2024-08-15,3 Series,Europe,46305.66,11
S0012206,BMWV0006780,D0001,C001682,2024-08-15,5 Series,Asia,63416.99,11
S0008254,BMWV0011179,D0012,C003570,2024-08-15,X5,Asia,76527.24,10
S0006867,BMWV0010378,D0035,C001992,2024-08-15,X5,Europe,75987.36,11
S0007322,BMWV0007445,D0006,C000283,2024-08-15,X5,Europe,73220.39,4
S0008594,BMWV0000522,D0095,C003159,2024-08-15,X5,Asia,81546.39,12
