event_id,vehicle_id,timestamp,speed,battery_level,temperature,odometer,fault_code
EVT01309,BMW079,2026-04-09 22:08:27.774636,127,71,93,139270,F005
EVT01310,BMW104,2026-09-17 06:08:27.774646,33,33,84,247860,F005
EVT01311,BMW068,2026-02-26 17:08:27.774656,1,28,96,86521,F001
EVT01312,BMW097,2026-08-13 02:08:27.774666,25,23,96,172387,F004
EVT01313,BMW024,2026-04-28 03:08:27.774675,94,79,77,202193,
EVT01314,BMW180,2026-04-12 23:08:27.774685,90,97,102,95894,F001
EVT01315,BMW039,2026-05-10 01:08:27.774695,38,38,58,195938,F003
EVT01316,BMW027,2026-05-23 13:08:27.774705,59,95,53,205492,F005
EVT01317,BMW023,2026-04-15 19:08:27.774715,67,12,63,36007,F003
EVT01318,BMW108,2026-07-09 08:08:27.774725,180,75,99,11747,
EVT01319,BMW107,2026-03-30 21:08:27.774735,67,19,58,102625,F002
EVT01320,BMW086,2026-02-22 18:08:27.774745,55,70,76,192595,F003
EVT01321,BMW117,2026-07-06 21:08:27.774756,148,55,77,149949,F002
EVT01322,BMW109,2026-03-06 19:08:27.774765,112,58,65,47803,F005
EVT01323,BMW185,2026-08-28 12:08:27.774775,83,74,73,43305,F002
EVT01324,BMW097,2026-04-04 17:08:27.774785,156,64,65,106002,F003
EVT01325,BMW088,2026-07-27 03:08:27.774796,110,39,101,247564,F005
EVT01326,BMW044,2026-02-27 16:08:27.774806,76,14,75,87730,F003
EVT01327,BMW161,2026-03-29 11:08:27.774816,92,50,84,128213,F001
EVT01328,BMW088,2026-03-05 22:08:27.774826,171,64,54,76557,F001
EVT01329,BMW200,2026-09-06 14:08:27.774836,70,88,50,100530,F003
EVT01330,BMW131,2026-02-22 03:08:27.774845,133,38,99,17150,F003
EVT01331,BMW182,2026-02-27 14:08:27.774854,161,40,50,24474,F004
EVT01332,BMW011,2026-05-28 06:08:27.774865,47,34,87,141200,F001
EVT01333,BMW154,2026-06-17 11:08:27.774875,86,92,58,191921,F003
EVT01334,BMW162,2026-05-26 05:08:27.774885,178,25,90,176546,F001
EVT01335,BMW059,2026-06-07 06:08:27.774894,153,83,84,12045,F003
EVT01336,BMW190,2026-08-13 04:08:27.774903,106,92,69,37409,
EVT01337,BMW012,2026-07-05 15:08:27.774913,21,44,68,53867,
EVT01338,BMW110,2026-09-07 21:08:27.774923,77,15,79,155574,F003
EVT01339,BMW003,2026-06-04 23:08:27.774933,19,80,81,245142,
EVT01340,BMW060,2026-05-24 11:08:27.774943,126,43,91,84058,
EVT01341,BMW195,2026-08-15 11:08:27.774952,76,84,106,122930,F002
EVT01342,BMW083,2026-05-18 12:08:27.774961,172,26,90,212862,
EVT01343,BMW118,2026-06-13 13:08:27.774972,134,97,67,238065,F005
EVT01344,BMW126,2026-08-31 04:08:27.774981,17,58,85,147613,F005
EVT01345,BMW054,2026-02-25 05:08:27.774991,16,12,57,28927,F005
EVT01346,BMW132,2026-08-12 16:08:27.775001,78,73,83,209092,F002
EVT01347,BMW118,2026-05-01 18:08:27.775010,115,16,66,123494,F002
EVT01348,BMW002,2026-04-17 22:08:27.775020,61,86,83,187549,F005
EVT01349,BMW019,2026-05-09 13:08:27.775030,26,46,74,120226,F004
EVT01350,BMW157,2026-05-03 22:08:27.775039,165,79,75,122942,
EVT01351,BMW110,2026-06-29 02:08:27.775049,66,83,87,219762,F004
EVT01352,BMW139,2026-03-27 01:08:27.775059,23,83,98,70265,F001
EVT01353,BMW144,2026-08-20 08:08:27.775068,177,64,73,98720,F004
EVT01354,BMW137,2026-05-30 08:08:27.775078,50,76,109,42076,F003
EVT01355,BMW058,2026-06-01 20:08:27.775088,106,56,79,243100,
EVT01356,BMW026,2026-04-23 20:08:27.775098,10,18,65,172792,F001
EVT01357,BMW192,2026-05-20 10:08:27.775107,98,18,90,108715,F004
EVT01358,BMW077,2026-05-12 00:08:27.775116,177,94,79,244548,F002
EVT01359,BMW070,2026-09-06 00:08:27.775126,27,72,56,121933,F004
EVT01360,BMW066,2026-09-01 12:08:27.775135,96,83,65,232991,F004
EVT01361,BMW078,2026-08-16 03:08:27.775144,39,90,110,38434,F003
EVT01362,BMW147,2026-07-09 06:08:27.775154,58,93,76,76989,F005
EVT01363,BMW173,2026-05-12 23:08:27.775163,2,19,55,27502,F001
EVT01364,BMW120,2026-07-06 20:08:27.775172,18,85,64,149318,F002
EVT01365,BMW073,2026-03-20 21:08:27.775182,80,11,106,247225,F001
EVT01366,BMW186,2026-08-02 13:08:27.775191,103,88,62,171434,F001
EVT01367,BMW033,2026-02-27 03:08:27.775200,60,92,86,114866,F003
EVT01368,BMW154,2026-08-20 18:08:27.775209,163,54,63,116017,F003
EVT01369,BMW087,2026-08-03 12:08:27.775218,54,75,89,16423,F005
EVT01370,BMW150,2026-09-08 10:08:27.775228,121,89,71,216492,F005
EVT01371,BMW133,2026-06-30 20:08:27.775237,0,44,63,31274,F001
EVT01372,BMW046,2026-04-01 14:08:27.775246,127,34,71,178735,F005
EVT01373,BMW024,2026-07-04 16:08:27.775255,166,100,75,164543,F003
EVT01374,BMW176,2026-06-07 01:08:27.775265,96,99,77,107150,F002
EVT01375,BMW117,2026-07-21 21:08:27.775274,24,53,60,57517,
EVT01376,BMW130,2026-07-14 16:08:27.775284,40,49,73,242029,F001
EVT01377,BMW083,2026-08-10 19:08:27.775293,6,26,88,172418,F004
EVT01378,BMW091,2026-02-26 00:08:27.775302,98,84,107,24953,F004
EVT01379,BMW016,2026-09-08 07:08:27.775312,139,25,56,170955,
EVT01380,BMW194,2026-04-16 01:08:27.775322,166,69,77,217031,F003
EVT01381,BMW045,2026-03-29 22:08:27.775331,17,82,90,137503,F005
EVT01382,BMW058,2026-03-10 19:08:27.775342,74,67,60,83040,F003
EVT01383,BMW165,2026-09-13 01:08:27.775351,25,92,53,60971,F001
EVT01384,BMW009,2026-06-26 06:08:27.775361,23,41,67,233147,F005
EVT01385,BMW165,2026-03-10 01:08:27.775370,90,18,81,242196,F005
EVT01386,BMW109,2026-06-28 22:08:27.775380,172,68,84,175803,
EVT01387,BMW061,2026-05-13 06:08:27.775389,180,82,88,31315,F001
EVT01388,BMW084,2026-06-21 06:08:27.775399,70,31,71,46548,F005
EVT01389,BMW052,2026-06-02 11:08:27.775409,61,31,87,19214,F004
EVT01390,BMW189,2026-06-05 07:08:27.775418,40,17,94,233164,
EVT01391,BMW041,2026-06-18 06:08:27.775427,87,82,104,221612,
EVT01392,BMW193,2026-04-14 07:08:27.775437,2,71,80,32440,F001
EVT01393,BMW111,2026-06-23 00:08:27.775446,145,27,65,222968,F001
EVT01394,BMW141,2026-03-06 02:08:27.775456,24,46,79,87963,F002
EVT01395,BMW167,2026-02-23 08:08:27.775465,56,30,76,236216,F002
EVT01396,BMW165,2026-06-15 08:08:27.775474,90,98,55,84517,F004
EVT01397,BMW102,2026-02-23 23:08:27.775483,179,68,96,112049,F003
EVT01398,BMW087,2026-07-14 04:08:27.775492,19,100,99,217425,
EVT01399,BMW186,2026-03-29 11:08:27.775536,14,46,80,49708,F004
EVT01400,BMW060,2026-07-11 00:08:27.775560,143,50,88,47256,
EVT01401,BMW037,2026-05-02 02:08:27.775570,156,26,58,248536,
EVT01402,BMW150,2026-08-15 18:08:27.775580,132,93,90,104000,F004
EVT01403,BMW007,2026-08-28 11:08:27.775589,99,89,110,18711,F002
EVT01404,BMW156,2026-02-26 19:08:27.775598,134,11,85,213018,F002
EVT01405,BMW186,2026-07-11 06:08:27.779831,25,44,51,156943,F005
EVT01406,BMW071,2026-07-04 03:08:27.779846,102,98,102,161678,
EVT01407,BMW144,2026-09-01 01:08:27.779857,39,88,55,121621,F002
EVT01408,BMW074,2026-04-26 06:08:27.779867,164,51,85,147425,F005
EVT01409,BMW067,2026-09-02 17:08:27.779877,3,30,51,96593,F004
EVT01410,BMW015,2026-08-28 15:08:27.779886,135,64,66,27815,
EVT01411,BMW191,2026-05-28 09:08:27.779895,96,66,66,127246,F003
EVT01412,BMW112,2026-06-14 15:08:27.779905,133,71,93,183713,F005
EVT01413,BMW185,2026-08-15 17:08:27.779914,1,21,63,150958,F002
EVT01414,BMW056,2026-07-15 02:08:27.779973,6,17,87,220221,F002
EVT01415,BMW085,2026-03-17 09:08:27.779985,2,99,54,89141,F002
EVT01416,BMW064,2026-07-09 05:08:27.779996,115,47,86,54140,F004
EVT01417,BMW048,2026-06-01 02:08:27.780005,130,78,53,34397,
EVT01418,BMW083,2026-07-05 03:08:27.780014,119,98,65,170214,F002
EVT01419,BMW082,2026-04-09 23:08:27.780024,126,91,77,148748,F002
EVT01420,BMW084,2026-09-12 16:08:27.780033,125,45,97,66569,F005
EVT01421,BMW006,2026-06-29 12:08:27.780043,140,32,56,178613,F001
EVT01422,BMW149,2026-06-03 00:08:27.780052,44,70,96,119978,F005
EVT01423,BMW009,2026-08-15 16:08:27.780062,127,47,106,157461,F002
EVT01424,BMW177,2026-04-30 05:08:27.780072,115,12,64,247995,
EVT01425,BMW121,2026-07-04 10:08:27.780082,11,55,83,213193,F001
EVT01426,BMW074,2026-07-19 00:08:27.780092,5,23,61,120096,F002
EVT01427,BMW120,2026-03-11 19:08:27.780101,102,86,94,25254,
EVT01428,BMW187,2026-06-19 06:08:27.780111,137,52,79,124916,F002
EVT01429,BMW167,2026-05-23 10:08:27.780120,60,30,104,213815,F003
EVT01430,BMW043,2026-04-04 21:08:27.780130,126,41,90,192534,
EVT01431,BMW161,2026-08-14 14:08:27.780139,158,26,56,67425,F003
EVT01432,BMW151,2026-06-08 18:08:27.780148,106,39,108,68103,F001
EVT01433,BMW056,2026-08-29 05:08:27.780158,88,71,83,209226,
EVT01434,BMW124,2026-04-21 00:08:27.780168,17,14,56,161614,F003
EVT01435,BMW007,2026-05-29 02:08:27.780178,72,12,106,19852,F001
EVT01436,BMW046,2026-09-11 19:08:27.780188,140,85,104,95310,
EVT01437,BMW040,2026-05-03 07:08:27.780197,123,28,89,244268,F005
EVT01438,BMW194,2026-07-25 05:08:27.780207,20,37,51,55018,F002
EVT01439,BMW050,2026-03-06 04:08:27.780218,112,12,93,118635,F002
EVT01440,BMW108,2026-08-28 08:08:27.780228,57,29,104,246579,F002
EVT01441,BMW175,2026-06-01 09:08:27.780237,97,80,50,82774,F001
EVT01442,BMW144,2026-09-14 19:08:27.780246,26,45,89,217050,
EVT01443,BMW172,2026-05-14 10:08:27.780256,14,68,110,102696,F001
EVT01444,BMW074,2026-08-06 13:08:27.780264,145,29,95,44337,F003
EVT01445,BMW106,2026-07-01 16:08:27.780274,106,61,106,35201,F003
EVT01446,BMW186,2026-05-15 02:08:27.780283,163,20,105,244596,F002
EVT01447,BMW022,2026-05-11 01:08:27.780293,124,43,103,173074,F003
EVT01448,BMW068,2026-05-14 01:08:27.780302,169,98,63,50971,F003
EVT01449,BMW044,2026-08-09 19:08:27.780310,141,35,81,237318,
EVT01450,BMW071,2026-03-05 02:08:27.780320,159,86,54,108295,F003
EVT01451,BMW180,2026-04-05 22:08:27.780329,90,11,82,144913,F005
EVT01452,BMW120,2026-07-27 12:08:27.780339,121,13,81,109545,
EVT01453,BMW180,2026-04-21 22:08:27.780349,10,92,76,151973,F002
EVT01454,BMW109,2026-08-20 16:08:27.780360,30,12,53,95673,F002
EVT01455,BMW075,2026-08-11 04:08:27.780369,45,12,54,177009,F002
EVT01456,BMW003,2026-08-08 09:08:27.780379,45,70,85,220387,
EVT01457,BMW025,2026-05-05 12:08:27.780390,173,86,63,28328,F001
EVT01458,BMW039,2026-08-16 11:08:27.780400,133,31,110,73863,
EVT01459,BMW063,2026-09-13 16:08:27.780410,51,53,57,92390,F002
EVT01460,BMW110,2026-06-27 16:08:27.780421,131,44,78,214382,F001
EVT01461,BMW151,2026-06-22 06:08:27.780431,75,70,91,145121,F004
EVT01462,BMW001,2026-05-06 10:08:27.780441,180,53,54,209053,F004
EVT01463,BMW048,2026-08-06 23:08:27.780450,42,80,73,147055,F001
EVT01464,BMW146,2026-08-05 13:08:27.780460,41,26,77,228039,F001
EVT01465,BMW181,2026-06-05 11:08:27.780470,137,35,58,11497,F005
EVT01466,BMW153,2026-04-29 05:08:27.780479,23,19,102,45690,F001
EVT01467,BMW076,2026-07-04 21:08:27.780489,153,82,74,241531,F004
EVT01468,BMW110,2026-05-28 10:08:27.780531,122,89,74,48646,
EVT01469,BMW087,2026-06-15 04:08:27.780542,24,23,67,47921,F003
EVT01470,BMW069,2026-05-11 02:08:27.780551,55,21,80,240163,F002
EVT01471,BMW115,2026-05-14 21:08:27.780560,82,18,85,59827,F004
EVT01472,BMW092,2026-06-01 21:08:27.780569,101,45,94,164768,F003
EVT01473,BMW161,2026-04-17 10:08:27.780578,172,20,66,195093,F004
EVT01474,BMW048,2026-04-07 21:08:27.780588,58,66,72,26464,F001
EVT01475,BMW018,2026-06-11 13:08:27.780597,77,96,71,35407,F004
EVT01476,BMW075,2026-08-11 12:08:27.780607,43,65,74,237061,F004
EVT01477,BMW004,2026-03-27 01:08:27.780616,44,54,87,70220,F002
EVT01478,BMW146,2026-06-09 03:08:27.780626,63,86,109,101916,F003
EVT01479,BMW107,2026-07-04 01:08:27.780636,94,65,62,174637,F003
EVT01480,BMW041,2026-06-19 15:08:27.780645,133,13,87,173940,F002
EVT01481,BMW009,2026-05-21 13:08:27.780655,173,16,86,213141,
EVT01482,BMW164,2026-03-08 20:08:27.780665,162,11,93,23275,F005
EVT01483,BMW075,2026-04-10 20:08:27.780674,57,75,50,119247,
EVT01484,BMW034,2026-08-25 13:08:27.780684,100,64,59,47019,F001
EVT01485,BMW188,2026-08-10 04:08:27.780694,168,72,62,17276,F003
EVT01486,BMW054,2026-07-03 09:08:27.780703,120,36,59,166748,F004
EVT01487,BMW009,2026-03-29 08:08:27.780712,164,70,105,201537,F001
EVT01488,BMW028,2026-08-03 18:08:27.780722,74,49,95,207156,F004
EVT01489,BMW117,2026-04-12 18:08:27.780732,61,20,100,217534,F005
EVT01490,BMW143,2026-04-15 03:08:27.780742,177,22,68,161021,F003
EVT01491,BMW142,2026-03-25 15:08:27.780752,144,66,59,230917,F001
EVT01492,BMW103,2026-08-31 21:08:27.780762,175,22,97,10451,F003
EVT01493,BMW033,2026-08-29 03:08:27.780771,83,67,74,82079,F002
EVT01494,BMW136,2026-08-27 09:08:27.780782,144,57,69,173772,F001
EVT01495,BMW014,2026-05-07 18:08:27.780792,56,57,105,201093,
EVT01496,BMW082,2026-02-25 13:08:27.780801,161,89,87,72097,F004
EVT01497,BMW116,2026-05-26 00:08:27.780812,43,79,95,104430,F005
EVT01498,BMW079,2026-09-02 17:08:27.780822,20,46,102,129336,F004
EVT01499,BMW110,2026-03-19 01:08:27.780832,88,48,90,44689,F004
EVT01500,BMW067,2026-08-13 14:08:27.780842,62,63,83,132259,F005
EVT01501,BMW045,2026-04-02 14:08:27.780852,175,54,87,94436,F005
EVT01502,BMW120,2026-09-06 21:08:27.780862,70,13,98,236597,F002
EVT01503,BMW171,2026-07-07 00:08:27.780871,11,17,58,106239,F003
EVT01504,BMW175,2026-04-24 03:08:27.780880,61,55,81,245571,F003
EVT01505,BMW038,2026-06-18 08:08:27.780890,63,27,108,242439,F004
EVT01506,BMW175,2026-08-23 21:08:27.780899,156,47,88,164005,F005
EVT01507,BMW001,2026-05-02 23:08:27.780909,120,24,100,200988,F003
EVT01508,BMW160,2026-06-21 07:08:27.780918,28,74,83,15014,F002
EVT01509,BMW168,2026-08-24 01:08:27.780927,44,53,90,193659,F005
EVT01510,BMW183,2026-06-09 03:08:27.780937,151,59,58,166142,F003
EVT01511,BMW154,2026-03-13 19:08:27.780947,111,12,55,20419,F004
EVT01512,BMW172,2026-06-05 04:08:27.780957,15,51,81,32179,F005
EVT01513,BMW059,2026-02-26 15:08:27.780967,117,46,69,147940,F003
EVT01514,BMW089,2026-09-14 15:08:27.780975,46,91,102,238399,F002
EVT01515,BMW148,2026-09-04 20:08:27.780985,20,78,55,171230,F003
EVT01516,BMW054,2026-05-16 03:08:27.780995,144,67,51,158156,F002
EVT01517,BMW145,2026-07-24 21:08:27.781005,162,69,60,247491,
EVT01518,BMW134,2026-07-07 14:08:27.781015,10,32,110,70282,
EVT01519,BMW069,2026-03-03 04:08:27.781025,40,51,80,193281,F005
EVT01520,BMW100,2026-04-11 03:08:27.781035,126,33,90,245241,F001
EVT01521,BMW172,2026-06-05 21:08:27.781045,156,21,91,152346,
EVT01522,BMW035,2026-06-13 12:08:27.781055,50,92,81,12062,F001
EVT01523,BMW036,2026-07-06 16:08:27.781064,38,15,102,82565,F004
EVT01524,BMW038,2026-08-18 23:08:27.781074,35,47,93,21886,F004
EVT01525,BMW071,2026-06-25 11:08:27.781084,35,80,106,126986,F002
EVT01526,BMW097,2026-04-03 05:08:27.781094,7,57,109,12293,F003
EVT01527,BMW194,2026-09-06 03:08:27.781103,64,21,72,212944,F004
EVT01528,BMW104,2026-07-19 12:08:27.781112,31,51,105,63006,F005
EVT01529,BMW132,2026-05-22 06:08:27.781121,110,16,51,200836,F003
EVT01530,BMW069,2026-06-20 07:08:27.781131,25,82,50,166649,
EVT01531,BMW162,2026-08-09 07:08:27.781140,170,51,89,236481,F005
EVT01532,BMW036,2026-06-23 21:08:27.781150,158,15,77,175913,F003
EVT01533,BMW066,2026-03-21 22:08:27.781158,45,57,89,237336,F003
EVT01534,BMW127,2026-06-22 23:08:27.781167,39,14,99,247115,F002
EVT01535,BMW018,2026-05-06 00:08:27.781176,129,32,53,102640,F002
EVT01536,BMW135,2026-06-24 11:08:27.781185,65,39,71,67553,F004
EVT01537,BMW080,2026-04-05 19:08:27.781194,163,55,68,209557,F004
EVT01538,BMW094,2026-07-21 05:08:27.781203,45,47,100,111313,F001
EVT01539,BMW134,2026-05-20 16:08:27.781212,156,48,99,202248,F004
EVT01540,BMW042,2026-09-11 04:08:27.781221,164,100,96,134436,F001
EVT01541,BMW156,2026-08-29 04:08:27.781230,176,53,51,126623,
EVT01542,BMW062,2026-04-22 12:08:27.781240,160,75,88,161052,
EVT01543,BMW004,2026-04-02 15:08:27.781249,47,86,87,114872,F004
EVT01544,BMW162,2026-03-10 16:08:27.781258,114,50,61,43549,F003
EVT01545,BMW163,2026-02-25 21:08:27.781267,36,46,60,61314,F005
EVT01546,BMW119,2026-08-02 22:08:27.781276,68,22,80,79346,F004
EVT01547,BMW051,2026-07-04 03:08:27.781285,82,31,109,46431,F002
EVT01548,BMW169,2026-07-21 09:08:27.781293,140,51,93,234345,F004
EVT01549,BMW014,2026-04-11 04:08:27.781302,49,18,51,92198,F004
EVT01550,BMW051,2026-04-13 06:08:27.781311,141,41,89,246563,F003
EVT01551,BMW073,2026-04-13 13:08:27.781320,62,95,85,247358,F004
EVT01552,BMW172,2026-05-06 14:08:27.781328,1,86,52,235306,
EVT01553,BMW004,2026-07-06 00:08:27.781337,3,69,89,226241,F003
EVT01554,BMW185,2026-03-29 16:08:27.781347,112,94,95,214131,F002
EVT01555,BMW092,2026-08-20 03:08:27.781355,71,68,86,156300,
EVT01556,BMW075,2026-08-18 23:08:27.781364,67,97,82,21499,F003
EVT01557,BMW193,2026-05-27 10:08:27.781373,62,100,84,214727,F005
EVT01558,BMW078,2026-07-06 12:08:27.781382,139,82,64,150913,
EVT01559,BMW099,2026-05-10 02:08:27.781391,109,95,59,136125,
EVT01560,BMW156,2026-09-03 18:08:27.781400,51,92,79,240474,F002
EVT01561,BMW143,2026-07-23 05:08:27.781409,15,37,91,86930,F002
EVT01562,BMW096,2026-05-08 00:08:27.781418,63,33,95,224507,F003
EVT01563,BMW071,2026-03-29 07:08:27.781428,82,21,56,117433,F005
EVT01564,BMW188,2026-05-08 21:08:27.781437,21,63,50,46072,
EVT01565,BMW150,2026-04-12 23:08:27.781446,127,87,99,108290,F004
EVT01566,BMW150,2026-06-27 08:08:27.781455,18,49,58,247963,
EVT01567,BMW055,2026-07-21 15:08:27.781465,89,72,74,97489,F004
EVT01568,BMW074,2026-06-20 11:08:27.781474,71,64,61,246627,F005
EVT01569,BMW048,2026-06-27 12:08:27.781483,105,15,52,134387,F003
EVT01570,BMW029,2026-09-13 20:08:27.781492,132,12,63,176879,F001
EVT01571,BMW099,2026-03-24 13:08:27.781539,170,22,86,67502,
EVT01572,BMW068,2026-05-24 02:08:27.781563,171,36,89,205259,F003
EVT01573,BMW074,2026-05-04 02:08:27.781572,51,17,70,92201,F003
EVT01574,BMW154,2026-04-26 07:08:27.781583,95,14,67,148313,F001
EVT01575,BMW063,2026-04-18 22:08:27.781592,118,53,62,27692,F002
EVT01576,BMW038,2026-03-05 07:08:27.781602,169,54,100,224547,
EVT01577,BMW057,2026-04-27 05:08:27.781608,79,92,65,210081,F004
EVT01578,BMW057,2026-07-25 13:08:27.781614,17,69,96,18927,
EVT01579,BMW078,2026-06-20 19:08:27.781620,16,25,60,171083,F004
EVT01580,BMW048,2026-07-02 07:08:27.781727,117,66,69,149320,
EVT01581,BMW052,2026-04-06 00:08:27.781738,158,61,50,125502,F001
EVT01582,BMW136,2026-09-13 07:08:27.781744,52,15,52,39749,F003
EVT01583,BMW062,2026-04-13 20:08:27.781750,179,22,91,43934,F003
EVT01584,BMW193,2026-03-11 23:08:27.781756,11,26,68,223923,F004
EVT01585,BMW063,2026-03-17 20:08:27.781762,104,83,66,151808,F003
EVT01586,BMW144,2026-09-11 12:08:27.781768,95,60,82,76744,F002
EVT01587,BMW101,2026-04-24 09:08:27.781774,108,89,74,243788,F005
EVT01588,BMW030,2026-06-18 13:08:27.781780,26,56,104,211026,F004
EVT01589,BMW089,2026-07-23 00:08:27.781785,101,84,105,161809,F005
EVT01590,BMW166,2026-07-09 02:08:27.781791,159,44,74,209249,
EVT01591,BMW159,2026-05-31 05:08:27.781797,91,77,93,42653,F002
EVT01592,BMW052,2026-07-20 23:08:27.781803,175,76,61,56353,F003
EVT01593,BMW179,2026-06-07 05:08:27.781808,177,10,100,103522,F005
EVT01594,BMW144,2026-04-19 16:08:27.781814,140,10,79,95430,F004
EVT01595,BMW054,2026-04-27 06:08:27.781820,1,12,67,201015,F004
EVT01596,BMW172,2026-09-08 03:08:27.781825,40,72,74,87950,F001
EVT01597,BMW116,2026-08-27 03:08:27.781831,125,64,85,149235,F001
EVT01598,BMW059,2026-05-10 02:08:27.781837,133,46,89,119312,F004
EVT01599,BMW065,2026-05-31 08:08:27.781843,17,31,107,143173,F003
EVT01600,BMW040,2026-09-07 22:08:27.781848,83,33,70,48240,F002
EVT01601,BMW018,2026-04-17 07:08:27.781854,164,41,91,234086,F003
EVT01602,BMW140,2026-08-24 07:08:27.781860,18,13,101,44204,F004
EVT01603,BMW137,2026-02-27 07:08:27.781865,168,77,96,62692,F001
EVT01604,BMW147,2026-04-12 20:08:27.781871,70,34,100,50672,F001
EVT01605,BMW007,2026-03-16 14:08:27.781877,44,43,83,228138,F002
EVT01606,BMW111,2026-04-03 07:08:27.781882,40,67,77,239280,F005
EVT01607,BMW075,2026-05-04 03:08:27.781888,119,57,88,19871,F005
EVT01608,BMW017,2026-03-20 17:08:27.781894,96,89,89,120786,F002
EVT01609,BMW198,2026-08-06 13:08:27.781900,150,94,108,91461,F001
EVT01610,BMW018,2026-07-14 17:08:27.781905,28,77,75,79301,F003
EVT01611,BMW147,2026-09-06 00:08:27.781911,34,19,98,236496,F003
EVT01612,BMW146,2026-08-16 11:08:27.781916,7,65,92,246178,F003
EVT01613,BMW169,2026-05-07 15:08:27.781922,59,53,82,92099,F003
EVT01614,BMW007,2026-06-22 19:08:27.781928,177,97,50,48578,F005
EVT01615,BMW076,2026-03-08 01:08:27.781933,77,68,102,18641,F004
EVT01616,BMW082,2026-04-20 10:08:27.781939,158,85,106,120861,F003
EVT01617,BMW133,2026-06-17 06:08:27.781945,108,88,71,242033,
EVT01618,BMW160,2026-06-15 21:08:27.781951,38,22,52,129381,F001
EVT01619,BMW040,2026-07-07 03:08:27.781956,63,68,81,216882,
EVT01620,BMW172,2026-05-18 01:08:27.781962,103,42,65,165985,F003
EVT01621,BMW185,2026-03-09 07:08:27.781968,45,36,63,74045,
EVT01622,BMW133,2026-04-07 00:08:27.781973,148,86,91,232435,
EVT01623,BMW048,2026-05-31 12:08:27.781979,9,86,62,42690,
EVT01624,BMW177,2026-08-22 04:08:27.781984,44,72,72,142091,F005
EVT01625,BMW097,2026-06-27 10:08:27.781990,113,71,62,127362,
EVT01626,BMW132,2026-07-29 05:08:27.781996,161,33,88,210906,
EVT01627,BMW050,2026-08-05 10:08:27.782002,90,39,110,96521,F001
EVT01628,BMW063,2026-05-15 12:08:27.782008,35,19,85,228434,F002
EVT01629,BMW128,2026-08-30 00:08:27.782013,161,55,88,143945,F004
EVT01630,BMW001,2026-02-24 16:08:27.782018,53,69,98,221562,F004
EVT01631,BMW107,2026-06-04 05:08:27.782024,10,78,103,156760,F005
EVT01632,BMW120,2026-08-23 08:08:27.782029,11,64,108,208419,F002
EVT01633,BMW018,2026-08-19 14:08:27.782034,52,39,110,133461,F002
EVT01634,BMW094,2026-03-21 04:08:27.782040,27,62,51,83731,F003
EVT01635,BMW081,2026-05-08 13:08:27.782045,49,19,63,57031,F002
EVT01636,BMW112,2026-06-11 04:08:27.782051,24,53,96,16806,F002
EVT01637,BMW080,2026-08-09 07:08:27.782056,164,79,79,202398,F001
EVT01638,BMW168,2026-07-08 22:08:27.782062,148,74,106,12150,F004
EVT01639,BMW016,2026-04-17 05:08:27.782067,89,98,66,130078,F004
EVT01640,BMW153,2026-06-22 05:08:27.782073,30,78,102,153888,
EVT01641,BMW136,2026-08-29 21:08:27.782078,94,89,50,20444,
EVT01642,BMW066,2026-09-12 20:08:27.782084,80,97,77,240074,F003
EVT01643,BMW108,2026-02-27 01:08:27.782089,72,55,61,216031,F001
EVT01644,BMW081,2026-04-09 14:08:27.782095,45,82,94,54341,F004
EVT01645,BMW087,2026-04-05 07:08:27.782101,123,49,103,233536,
EVT01646,BMW168,2026-04-23 22:08:27.782106,51,14,70,172485,F005
EVT01647,BMW185,2026-07-21 12:08:27.782112,99,94,61,188811,F003
EVT01648,BMW057,2026-06-09 16:08:27.782118,139,82,106,241008,F002
EVT01649,BMW075,2026-03-26 12:08:27.782124,28,19,70,90958,F003
EVT01650,BMW025,2026-05-15 23:08:27.782130,95,19,109,243567,
EVT01651,BMW135,2026-03-20 05:08:27.782136,140,27,50,102921,F002
EVT01652,BMW099,2026-03-11 23:08:27.782141,180,61,87,76155,F005
EVT01653,BMW069,2026-03-23 08:08:27.782147,96,43,85,93027,F001
EVT01654,BMW175,2026-03-09 09:08:27.782153,107,16,59,98373,F003
EVT01655,BMW068,2026-08-31 08:08:27.782159,101,50,95,40154,
EVT01656,BMW015,2026-05-07 22:08:27.782164,165,55,95,227216,F004
EVT01657,BMW120,2026-08-06 05:08:27.782170,100,94,62,83647,
