service_id,vehicle_id,dealer_id,service_date,service_type,odometer,parts_cost,labour_cost,failure_code,repair_cost
SVC0085993,VEH783119,D0278,2025-08-30,Wheel Alignment,93834,39820,13736,NONE,53556
SVC0086010,VEH547745,D0263,2025-01-06,Battery Check,54829,45105,3737,FC107,48842
SVC0086011,VEH985181,D0340,2024-10-21,Tire Replacement,245109,31379,10449,NONE,41828
SVC0086012,VEH947355,D0007,2023-10-25,Battery Check,173122,14368,14838,FC101,29206
SVC0086024,VEH377602,D0089,2025-08-30,Software Update,278408,11796,13645,FC106,25441
SVC0086025,VEH167639,D0497,2024-05-17,Brake Service,167925,46851,10842,FC104,57693
SVC0086030,VEH387348,D0110,2024-05-18,AC Repair,226324,16751,1041,FC106,17792
SVC0086034,VEH554243,D0214,2025-12-04,Battery Check,199851,16060,12049,FC107,28109
SVC0086039,VEH818355,D0437,2023-01-26,Engine Repair,163149,9431,6923,FC102,16354
SVC0086043,VEH462912,D0429,2025-11-27,AC Repair,62569,11364,13849,FC108,25213
SVC0086046,VEH118151,D0146,2024-03-23,Brake Service,90512,9769,13985,FC104,23754
SVC0086048,VEH378383,D0294,2026-07-12,AC Repair,13456,1298,743,FC101,2041
SVC0086056,VEH390756,D0381,2024-10-14,Engine Repair,256520,13846,5232,FC103,19078
SVC0086061,VEH260868,D0157,2024-11-15,Battery Check,236024,47820,807,FC106,48627
SVC0086062,VEH730246,D0134,2026-03-18,Tire Replacement,158176,11477,14439,FC105,25916
SVC0086064,VEH370004,D0120,2025-11-17,Software Update,269837,21049,5889,FC105,26938
SVC0086065,VEH767923,D0012,2026-03-02,Software Update,59894,25595,1322,FC106,26917
SVC0086066,VEH867355,D0235,2026-01-19,Brake Service,148347,21418,1474,FC105,22892
SVC0086070,VEH917533,D0396,2026-07-01,Battery Check,169099,29186,14444,FC104,43630
SVC0086072,VEH251814,D0120,2024-04-14,Oil Change,188372,7572,11750,NONE,19322
SVC0086077,VEH413763,D0275,2025-04-11,Software Update,221800,7352,1637,FC105,8989
SVC0086078,VEH748263,D0186,2024-06-13,Oil Change,228882,10765,3823,FC104,14588
SVC0086085,VEH915324,D0429,2023-09-16,AC Repair,258733,4322,14757,FC108,19079
SVC0086088,VEH346965,D0165,2023-07-28,Engine Repair,286460,30382,2322,FC101,32704
SVC0086113,VEH870207,D0454,2023-02-10,Brake Service,103757,8192,9498,FC103,17690
SVC0086123,VEH330717,D0222,2023-02-16,Tire Replacement,8919,872,13759,FC107,14631
SVC0086124,VEH240609,D0440,2023-03-28,Battery Check,263833,18489,8368,FC104,26857
SVC0086126,VEH549310,D0280,2023-10-20,AC Repair,76205,30688,5074,FC105,35762
SVC0086127,VEH478857,D0265,2024-04-27,Software Update,223599,12858,8668,NONE,21526
SVC0086143,VEH906670,D0204,2024-08-15,Engine Repair,92851,49061,9792,FC103,58853
SVC0086163,VEH534568,D0301,2025-08-27,Oil Change,151309,22575,2971,NONE,25546
SVC0086165,VEH698233,D0006,2024-01-07,Tire Replacement,67161,1994,5068,FC107,7062
SVC0086168,VEH572011,D0194,2025-01-05,Oil Change,18541,46771,10225,FC103,56996
SVC0086175,VEH108252,D0334,2023-12-06,Oil Change,87367,47144,6490,FC102,53634
SVC0086179,VEH189528,D0497,2026-07-20,Software Update,138849,44985,4803,NONE,49788
SVC0086196,VEH186316,D0025,2026-07-08,Tire Replacement,19344,37648,4712,FC107,42360
SVC0086207,VEH854483,D0091,2025-08-25,Wheel Alignment,122478,24846,6954,FC107,31800
SVC0086209,VEH853252,D0372,2023-12-08,Battery Check,211477,45450,9035,NONE,54485
SVC0086214,VEH764461,D0235,2024-05-14,Oil Change,158673,12292,1483,FC107,13775
SVC0086218,VEH853657,D0029,2026-03-31,Oil Change,38271,11406,1979,FC102,13385
SVC0086223,VEH208559,D0236,2023-08-05,Battery Check,17568,29882,6110,FC101,35992
SVC0086226,VEH567987,D0288,2025-02-04,Battery Check,294367,19785,8751,FC107,28536
SVC0086230,VEH892768,D0099,2025-04-26,Wheel Alignment,128278,4114,14077,FC104,18191
SVC0086233,VEH677357,D0303,2023-01-24,AC Repair,171570,12177,6020,NONE,18197
SVC0086239,VEH281608,D0128,2024-08-17,Brake Service,27519,31913,12156,FC106,44069
SVC0086246,VEH504924,D0119,2023-01-18,Brake Service,101461,49529,14551,FC102,64080
SVC0086254,VEH236495,D0247,2024-02-29,Software Update,117099,16280,2973,FC101,19253
SVC0086264,VEH775133,D0231,2024-01-11,Software Update,148358,15136,9515,FC102,24651
SVC0086285,VEH325274,D0169,2025-04-06,Oil Change,107486,38288,1298,FC101,39586
SVC0086288,VEH882361,D0154,2024-05-17,Wheel Alignment,242049,9303,8878,FC101,18181
SVC0086299,VEH608706,D0180,2023-09-10,Wheel Alignment,23986,24162,3963,FC105,28125
SVC0086301,VEH667802,D0343,2024-05-01,Brake Service,160843,17225,5487,FC105,22712
SVC0086302,VEH393720,D0090,2024-07-25,Engine Repair,12881,23407,11342,FC103,34749
SVC0086304,VEH464035,D0335,2025-09-29,Battery Check,208432,21411,12554,FC107,33965
SVC0086307,VEH391006,D0226,2026-03-06,Oil Change,2566,34794,13219,FC105,48013
SVC0086313,VEH564289,D0232,2025-04-09,Wheel Alignment,35349,11926,6554,FC102,18480
SVC0086322,VEH580501,D0339,2025-07-12,Battery Check,105548,7183,5777,FC108,12960
SVC0086330,VEH437368,D0259,2025-04-25,Wheel Alignment,74490,21547,7413,FC108,28960
SVC0086334,VEH327464,D0197,2026-03-07,Brake Service,13453,2898,1158,FC107,4056
SVC0086338,VEH762761,D0153,2023-06-07,Tire Replacement,96280,11750,12485,FC101,24235
SVC0086341,VEH413425,D0444,2023-01-08,Battery Check,195511,34855,840,FC101,35695
SVC0086345,VEH663718,D0256,2026-02-12,Battery Check,194558,15867,9574,FC107,25441
SVC0086351,VEH224467,D0480,2023-05-30,AC Repair,238416,9514,10503,FC103,20017
SVC0086363,VEH606275,D0422,2026-03-28,Battery Check,11461,14363,5603,FC108,19966
SVC0086365,VEH948407,D0446,2024-06-17,AC Repair,101445,38555,10832,FC107,49387
SVC0086370,VEH670156,D0449,2025-06-23,Wheel Alignment,262917,6519,11159,FC108,17678
SVC0086372,VEH226758,D0380,2024-07-29,Oil Change,151677,8416,2019,FC107,10435
SVC0086374,VEH437897,D0060,2026-02-20,AC Repair,278265,12182,2335,FC106,14517
SVC0086375,VEH801292,D0085,2024-09-13,Engine Repair,165327,35747,9227,FC106,44974
SVC0086390,VEH127553,D0415,2023-05-27,Oil Change,270387,24497,6047,FC106,30544
SVC0086394,VEH973195,D0244,2026-03-30,Oil Change,181662,27570,4273,FC106,31843
SVC0086397,VEH230979,D0222,2023-05-18,Wheel Alignment,94608,13294,360,FC106,13654
SVC0086413,VEH644050,D0112,2024-10-20,Wheel Alignment,5084,42038,14167,FC103,56205
SVC0086419,VEH438398,D0388,2025-04-05,Wheel Alignment,72126,1569,5045,FC101,6614
SVC0086421,VEH545621,D0233,2024-04-25,Software Update,142748,3086,3845,FC103,6931
SVC0086426,VEH686860,D0154,2023-06-06,Software Update,63708,48763,8283,FC107,57046
SVC0086430,VEH284125,D0384,2024-03-17,Tire Replacement,135489,18994,10933,FC108,29927
SVC0086445,VEH967365,D0216,2026-03-06,AC Repair,235667,39209,14485,NONE,53694
SVC0086458,VEH251200,D0091,2023-11-22,Battery Check,198905,26731,3463,NONE,30194
SVC0086465,VEH692343,D0491,2025-11-22,Oil Change,189362,32797,9128,FC102,41925
SVC0086488,VEH602470,D0374,2024-04-21,Wheel Alignment,183429,35198,4715,FC102,39913
SVC0086490,VEH688703,D0251,2025-08-02,Tire Replacement,203001,6782,3441,FC103,10223
SVC0086495,VEH978208,D0171,2025-12-30,Tire Replacement,38737,11081,2195,FC101,13276
SVC0086502,VEH650953,D0083,2024-07-20,Battery Check,125141,13185,2238,FC105,15423
SVC0086503,VEH359662,D0470,2023-11-06,Tire Replacement,274150,15453,4967,FC104,20420
SVC0086518,VEH286865,D0455,2026-01-29,Brake Service,24658,49505,13270,NONE,62775
SVC0086522,VEH151553,D0257,2025-11-05,Tire Replacement,227513,3644,1634,FC106,5278
SVC0086536,VEH209172,D0191,2026-07-15,Oil Change,215380,8830,6404,NONE,15234
SVC0086538,VEH210940,D0387,2024-02-18,Brake Service,158418,4656,7888,FC103,12544
SVC0086539,VEH925199,D0335,2025-01-19,Tire Replacement,114411,2363,5234,FC104,7597
SVC0086541,VEH151614,D0006,2023-10-01,Software Update,234233,6071,12182,FC108,18253
SVC0086542,VEH498238,D0293,2025-02-06,Oil Change,57105,45368,9811,FC107,55179
SVC0086549,VEH630842,D0325,2025-03-27,Oil Change,277623,38021,7903,FC106,45924
SVC0086559,VEH152412,D0161,2023-07-16,Tire Replacement,9425,15801,10261,FC101,26062
SVC0086573,VEH122582,D0189,2025-01-24,Brake Service,164136,41126,14212,FC106,55338
SVC0086580,VEH403829,D0465,2024-06-13,Tire Replacement,34422,21458,4160,FC105,25618
SVC0086584,VEH207794,D0254,2024-03-19,Oil Change,72710,48273,4860,FC101,53133
SVC0086588,VEH491412,D0290,2023-09-06,AC Repair,7057,16490,10618,FC107,27108
SVC0086594,VEH973279,D0429,2024-11-28,Wheel Alignment,81991,39160,9276,FC103,48436
SVC0086595,VEH625148,D0319,2025-08-31,Software Update,189374,10516,3385,FC101,13901
SVC0086598,VEH360156,D0438,2025-01-19,Wheel Alignment,193302,3756,1747,FC102,5503
SVC0086611,VEH253082,D0364,2024-03-21,Wheel Alignment,255161,13181,4385,FC108,17566
SVC0086628,VEH821118,D0082,2025-01-17,AC Repair,167706,3065,7365,FC102,10430
SVC0086633,VEH759248,D0047,2025-12-12,Software Update,206856,38274,10825,FC105,49099
SVC0086635,VEH178022,D0339,2025-06-13,AC Repair,226159,22317,14595,FC108,36912
SVC0086637,VEH427407,D0464,2025-01-13,Battery Check,9896,24615,13568,FC101,38183
SVC0086645,VEH823396,D0187,2026-04-15,Oil Change,16847,28553,5110,FC101,33663
SVC0086646,VEH899690,D0403,2024-01-08,Battery Check,130966,14378,6826,FC107,21204
SVC0086647,VEH456270,D0281,2023-06-26,Brake Service,125641,37194,6738,FC106,43932
SVC0086654,VEH608457,D0285,2026-07-04,Engine Repair,290727,7804,9247,NONE,17051
SVC0086659,VEH560657,D0332,2023-10-17,Battery Check,246580,32027,1403,FC107,33430
SVC0086662,VEH620809,D0261,2023-08-21,Engine Repair,234205,30993,9024,FC101,40017
SVC0086669,VEH187515,D0030,2023-04-25,Tire Replacement,294308,40528,6172,FC104,46700
SVC0086672,VEH838998,D0271,2026-02-10,Brake Service,141312,9766,2601,FC102,12367
SVC0086690,VEH378613,D0206,2026-01-27,Software Update,205455,7343,2458,FC108,9801
SVC0086691,VEH111539,D0071,2024-04-24,Brake Service,226141,42796,6710,FC101,49506
SVC0086692,VEH454847,D0210,2024-06-27,Tire Replacement,276892,9699,1854,FC102,11553
SVC0086694,VEH762002,D0090,2025-12-31,Tire Replacement,270052,26473,2736,FC102,29209
SVC0086716,VEH215254,D0265,2026-05-08,AC Repair,1228,11882,14679,FC105,26561
SVC0086732,VEH741539,D0091,2024-06-30,Brake Service,64828,43252,6443,FC101,49695
SVC0086747,VEH598977,D0394,2025-11-30,Brake Service,125568,36345,2377,FC104,38722
SVC0086754,VEH420310,D0423,2024-06-01,Tire Replacement,196058,18764,2014,FC101,20778
SVC0086766,VEH880633,D0331,2026-07-07,Engine Repair,217254,34453,9801,FC103,44254
SVC0086775,VEH212746,D0339,2024-05-09,Oil Change,214604,45132,742,NONE,45874
SVC0086784,VEH384560,D0309,2025-10-18,Battery Check,69591,37339,9472,FC104,46811
SVC0086795,VEH184192,D0296,2023-02-26,Brake Service,215205,2336,691,FC103,3027
SVC0086798,VEH737381,D0130,2024-09-20,Battery Check,179857,16008,3471,FC108,19479
SVC0086801,VEH625433,D0315,2023-02-02,Tire Replacement,103980,8963,357,FC106,9320
SVC0086802,VEH226365,D0416,2025-03-21,Battery Check,99499,11203,8860,FC108,20063
SVC0086806,VEH624901,D0387,2024-11-03,Oil Change,211427,25988,11136,NONE,37124
SVC0086821,VEH928832,D0251,2023-09-25,Wheel Alignment,106134,36784,1233,FC101,38017
SVC0086827,VEH731714,D0076,2026-03-20,Brake Service,121669,27101,14489,FC104,41590
SVC0086828,VEH848374,D0107,2023-01-08,Battery Check,170905,22580,12800,FC105,35380
SVC0086829,VEH369029,D0479,2023-05-23,Battery Check,278529,48525,2209,FC104,50734
SVC0086830,VEH659770,D0060,2025-03-21,Tire Replacement,44053,46103,2480,FC106,48583
SVC0086831,VEH723357,D0459,2025-12-21,Oil Change,68606,23374,2561,FC105,25935
SVC0086834,VEH397407,D0498,2026-04-16,Software Update,24109,18556,1107,FC102,19663
SVC0086836,VEH386046,D0402,2023-06-16,AC Repair,111732,40031,1147,FC102,41178
SVC0086846,VEH441701,D0412,2024-03-12,Battery Check,295864,6530,8688,FC105,15218
SVC0086847,VEH520193,D0155,2023-04-20,Battery Check,24248,9029,7921,FC105,16950
SVC0086852,VEH661809,D0075,2024-11-22,Engine Repair,289468,3692,1747,FC103,5439
SVC0086854,VEH326435,D0324,2023-06-20,Oil Change,240425,35207,321,FC107,35528
SVC0086860,VEH717719,D0161,2023-04-29,AC Repair,80842,4136,6904,FC103,11040
SVC0086861,VEH895157,D0149,2025-09-26,Wheel Alignment,157355,40976,12142,FC102,53118
SVC0086867,VEH118044,D0369,2026-07-13,Software Update,84998,34769,3008,FC104,37777
SVC0086868,VEH899279,D0482,2024-08-10,AC Repair,48060,24497,14213,FC102,38710
SVC0086872,VEH841988,D0320,2026-07-08,AC Repair,198930,43837,9486,NONE,53323
SVC0086873,VEH150525,D0292,2024-03-10,Wheel Alignment,224191,29238,6534,FC102,35772
SVC0086876,VEH103055,D0261,2024-09-03,Wheel Alignment,198623,16179,13746,FC108,29925
SVC0086880,VEH702555,D0328,2024-04-26,Oil Change,85959,6217,14743,FC102,20960
SVC0086883,VEH787321,D0169,2025-08-09,Oil Change,86466,19487,971,FC106,20458
SVC0086885,VEH391597,D0158,2025-04-24,Brake Service,296510,10125,14236,FC104,24361
SVC0086886,VEH121579,D0384,2025-09-10,Engine Repair,56605,43591,6695,FC103,50286
SVC0086889,VEH163106,D0073,2025-02-19,AC Repair,86541,39567,2679,FC107,42246
SVC0086890,VEH493750,D0458,2024-02-28,AC Repair,272546,3254,1732,FC103,4986
SVC0086894,VEH703166,D0091,2025-04-20,Engine Repair,239446,45131,10591,FC108,55722
SVC0086902,VEH943583,D0324,2023-09-09,Brake Service,210494,33208,3351,FC104,36559
SVC0086909,VEH126715,D0071,2024-01-30,Wheel Alignment,278451,7620,9860,FC105,17480
SVC0086914,VEH859507,D0445,2023-05-31,Oil Change,94269,24209,7454,FC107,31663
SVC0086918,VEH384724,D0448,2023-09-01,Tire Replacement,158481,17432,9594,FC102,27026
SVC0086921,VEH474730,D0322,2023-03-10,Oil Change,218564,12518,9015,FC104,21533
SVC0086923,VEH658873,D0034,2025-07-29,AC Repair,193789,22204,3396,FC101,25600
SVC0086924,VEH305205,D0122,2025-08-25,Brake Service,296998,34315,2661,FC107,36976
SVC0086940,VEH368186,D0418,2025-02-02,Oil Change,114323,30792,11969,FC106,42761
SVC0086943,VEH211144,D0463,2024-04-18,Software Update,174178,19828,6753,FC104,26581
SVC0086949,VEH674939,D0379,2025-09-10,Tire Replacement,21067,13428,1206,FC105,14634
SVC0086953,VEH107576,D0459,2025-03-29,Oil Change,240986,36960,6264,FC106,43224
SVC0086962,VEH757643,D0088,2025-04-04,Engine Repair,36824,14311,6870,NONE,21181
SVC0086967,VEH184855,D0456,2025-11-04,Wheel Alignment,210775,43677,679,FC104,44356
SVC0086974,VEH123989,D0389,2025-11-04,Battery Check,153573,23719,5713,NONE,29432
SVC0086981,VEH874459,D0188,2024-11-10,Brake Service,129255,17728,12205,FC104,29933
SVC0086991,VEH219509,D0052,2025-03-16,Tire Replacement,53741,29997,14943,FC102,44940
SVC0086992,VEH188981,D0138,2025-10-04,Software Update,101295,12706,8182,FC104,20888
SVC0086996,VEH975272,D0362,2023-09-21,Engine Repair,204113,3025,5979,FC104,9004
SVC0087005,VEH203285,D0359,2025-04-07,Oil Change,145294,14529,12731,FC103,27260
SVC0087009,VEH672017,D0426,2026-04-14,Engine Repair,114231,35296,7061,FC103,42357
SVC0087016,VEH376046,D0232,2024-12-18,Wheel Alignment,100478,30439,2240,FC105,32679
SVC0087017,VEH507930,D0220,2023-10-13,Brake Service,189269,2659,8747,FC102,11406
SVC0087026,VEH790438,D0035,2025-07-09,Software Update,118348,47043,5601,FC102,52644
SVC0087032,VEH531272,D0215,2025-11-23,Battery Check,200849,49211,2459,FC108,51670
SVC0087037,VEH455057,D0047,2025-11-01,Battery Check,134109,25634,2666,FC107,28300
SVC0087044,VEH561836,D0120,2026-05-20,AC Repair,99266,20877,1726,NONE,22603
SVC0087048,VEH469996,D0346,2023-03-18,Tire Replacement,107097,42152,5433,NONE,47585
SVC0087055,VEH995232,D0211,2025-02-22,Wheel Alignment,230204,9571,3523,FC108,13094
SVC0087058,VEH986108,D0317,2023-11-13,Brake Service,110176,11195,407,FC108,11602
SVC0087062,VEH837849,D0118,2023-07-10,Battery Check,7312,25014,9305,FC104,34319
SVC0087063,VEH377488,D0303,2024-03-30,Software Update,145154,18964,2798,FC102,21762
SVC0087064,VEH129414,D0027,2024-08-21,Wheel Alignment,235295,4466,14684,FC107,19150
SVC0087065,VEH826361,D0209,2023-03-21,Battery Check,27073,7060,2322,FC108,9382
SVC0087066,VEH716007,D0402,2023-06-27,Wheel Alignment,203094,47322,10495,FC101,57817
SVC0087067,VEH122511,D0125,2023-03-10,Engine Repair,15815,42350,14294,FC102,56644
SVC0087071,VEH415306,D0297,2023-06-25,Tire Replacement,228515,13206,8277,FC103,21483
SVC0087079,VEH492319,D0374,2023-11-11,Oil Change,274874,35827,12335,FC104,48162
SVC0087082,VEH214846,D0087,2025-03-20,Oil Change,171370,45412,12419,FC107,57831
SVC0087086,VEH678453,D0124,2024-12-24,Battery Check,70340,44124,1197,FC102,45321
SVC0087088,VEH744895,D0476,2025-10-20,Software Update,255640,14652,4781,NONE,19433
SVC0087092,VEH951891,D0002,2024-03-27,Brake Service,111929,12501,14121,FC108,26622
SVC0087095,VEH932733,D0160,2024-01-01,Wheel Alignment,232328,33659,3194,FC108,36853
SVC0087097,VEH932318,D0226,2025-03-24,Engine Repair,262943,27272,13724,FC101,40996
SVC0087109,VEH987986,D0073,2025-05-30,Tire Replacement,243119,22437,310,FC104,22747
SVC0087111,VEH775560,D0361,2023-12-06,Battery Check,293109,16264,8417,FC108,24681
SVC0087113,VEH290563,D0174,2026-01-01,AC Repair,162481,23630,12474,FC104,36104
SVC0087114,VEH114790,D0378,2023-05-28,Battery Check,50194,8607,7302,FC105,15909
SVC0087121,VEH604172,D0186,2026-06-16,Tire Replacement,110441,29921,5722,NONE,35643
SVC0087122,VEH717846,D0005,2024-11-07,Battery Check,91629,10218,14517,NONE,24735
SVC0087123,VEH722567,D0422,2023-01-19,Battery Check,95776,41410,9349,NONE,50759
SVC0087138,VEH595765,D0274,2023-09-02,Wheel Alignment,64892,48304,2815,FC107,51119
SVC0087150,VEH870629,D0201,2023-10-19,Battery Check,214469,2697,14847,FC108,17544
SVC0087152,VEH151181,D0288,2025-01-18,Software Update,10699,801,6282,FC101,7083
SVC0087153,VEH207931,D0336,2026-02-28,Engine Repair,135245,46832,13815,FC105,60647
SVC0087156,VEH253372,D0490,2024-05-28,AC Repair,197181,25292,14458,NONE,39750
SVC0087157,VEH581842,D0159,2025-03-22,Oil Change,145435,30827,5880,FC104,36707
SVC0087160,VEH914143,D0257,2023-01-10,Brake Service,174434,15934,3324,NONE,19258
SVC0087163,VEH279645,D0213,2024-01-24,Engine Repair,169075,44700,9606,FC103,54306
SVC0087165,VEH998152,D0323,2023-07-30,Software Update,53883,31173,8183,FC107,39356
SVC0087170,VEH288964,D0094,2023-04-21,Oil Change,72549,20021,13304,FC104,33325
SVC0087173,VEH188988,D0461,2023-10-22,Software Update,209001,9812,5459,FC103,15271
SVC0087190,VEH451762,D0292,2026-03-09,Oil Change,82214,7576,4836,FC107,12412
SVC0087193,VEH372586,D0337,2024-12-11,Software Update,8615,20512,1195,NONE,21707
SVC0087196,VEH574371,D0094,2025-11-04,Software Update,91511,46713,8775,FC107,55488
SVC0087198,VEH105706,D0022,2023-06-05,Battery Check,226400,47137,1918,FC106,49055
SVC0087199,VEH186227,D0421,2023-10-05,Brake Service,83818,29445,11740,FC101,41185
SVC0087202,VEH677597,D0268,2025-10-23,Software Update,267377,12920,12512,NONE,25432
SVC0087206,VEH777497,D0342,2023-07-30,Engine Repair,204146,35239,4132,FC107,39371
SVC0087209,VEH239059,D0227,2024-04-11,Engine Repair,182879,34708,2936,FC105,37644
SVC0087211,VEH758250,D0144,2024-06-10,AC Repair,208851,2168,14886,FC106,17054
SVC0087215,VEH440048,D0305,2025-09-17,Oil Change,269349,3010,2895,FC106,5905
SVC0087221,VEH858003,D0451,2023-06-23,Tire Replacement,171624,23585,1889,FC103,25474
SVC0087223,VEH593927,D0446,2025-03-01,Brake Service,285843,7245,2279,FC102,9524
SVC0087235,VEH330771,D0411,2023-02-03,Battery Check,166473,24663,3115,NONE,27778
SVC0087237,VEH218691,D0495,2025-12-10,Battery Check,98302,45526,8690,FC101,54216
SVC0087254,VEH455975,D0001,2024-06-01,Brake Service,186834,17128,13907,FC107,31035
SVC0087266,VEH401663,D0139,2025-08-21,Wheel Alignment,180295,42116,7979,FC105,50095
SVC0087274,VEH715436,D0429,2026-02-02,Software Update,266192,13398,10067,FC104,23465
SVC0087277,VEH481517,D0423,2025-05-20,Oil Change,158237,14305,13144,FC103,27449
SVC0087278,VEH646219,D0201,2024-12-10,Brake Service,141689,10000,4010,FC102,14010
SVC0087290,VEH317571,D0347,2023-03-16,Wheel Alignment,269948,48439,8807,NONE,57246
SVC0087292,VEH268802,D0311,2023-08-12,Battery Check,253748,6138,8958,FC105,15096
SVC0087297,VEH847546,D0361,2026-01-02,Wheel Alignment,208344,36172,4528,FC104,40700
SVC0087298,VEH919420,D0016,2026-02-22,Engine Repair,45048,46738,543,FC102,47281
SVC0087301,VEH589004,D0185,2023-05-28,Engine Repair,189536,49252,12949,FC102,62201
SVC0087307,VEH972224,D0141,2024-09-09,Engine Repair,198276,36270,9415,NONE,45685
SVC0087311,VEH450652,D0304,2025-04-25,Oil Change,116985,24865,14060,FC108,38925
SVC0087322,VEH485537,D0428,2025-05-24,Battery Check,244112,28365,3433,FC101,31798
SVC0087327,VEH672672,D0085,2024-05-08,Brake Service,200788,27335,2873,FC101,30208
SVC0087331,VEH404470,D0258,2024-08-27,Wheel Alignment,113655,21623,2388,FC102,24011
SVC0087334,VEH783060,D0078,2025-12-20,Tire Replacement,7468,14303,3678,FC107,17981
SVC0087337,VEH702977,D0216,2023-06-25,AC Repair,81598,48685,11803,FC107,60488
SVC0087341,VEH418885,D0164,2024-12-28,AC Repair,255325,4762,6113,FC104,10875
SVC0087344,VEH843582,D0211,2025-09-23,AC Repair,189144,33034,5946,FC101,38980
SVC0087345,VEH458468,D0374,2026-01-28,Tire Replacement,252029,48802,12774,FC108,61576
SVC0087348,VEH596448,D0319,2024-01-13,Tire Replacement,181705,7628,4876,FC102,12504
SVC0087362,VEH208279,D0412,2023-12-31,Wheel Alignment,113841,48157,14625,FC106,62782
SVC0087363,VEH207393,D0329,2025-07-08,Brake Service,263125,3101,12429,FC102,15530
