dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago
43,7 Series,Central,12,22,69,34,29
151,X7,North,12,10,78,14,31
158,X1,North,12,39,24,26,3
185,2 Series,East,12,35,4,32,73
30,X7,South,12,42,59,19,28
235,X3,West,12,35,13,19,99
67,i5,East,12,28,43,36,30
184,7 Series,East,12,12,11,5,39
24,2 Series,East,12,18,12,13,48
241,iX,West,12,39,95,7,28
101,iX,West,12,44,49,43,52
205,i5,South,12,30,77,39,62
106,7 Series,West,12,12,27,49,57
224,4 Series,Central,12,15,20,27,5
101,iX1,West,12,20,6,45,9
204,X7,North,12,10,88,10,5
8,i7,West,12,26,61,11,24
216,iX,East,12,43,17,42,77
172,i7,South,12,11,49,17,22
208,3 Series,East,12,46,64,14,2
96,7 Series,Central,12,23,51,8,44
162,i7,East,12,11,96,2,74
35,i5,North,12,11,43,38,59
96,i5,East,12,21,39,36,68
50,X5,Central,12,43,91,33,37
145,X7,West,12,10,8,47,65
2,4 Series,North,12,43,13,3,94
218,iX3,West,12,14,39,1,34
182,iX1,South,12,46,74,37,47
44,X1,South,12,40,35,7,49
209,i5,East,12,27,46,33,70
102,2 Series,East,12,38,79,19,54
177,4 Series,West,12,27,8,34,77
130,iX1,West,12,16,25,28,78
72,iX1,Central,12,19,69,11,41
110,2 Series,Central,12,17,55,6,1
198,3 Series,East,12,3,39,11,63
137,iX,West,12,26,61,28,45
129,4 Series,Central,12,5,4,35,9
197,i7,North,12,8,75,34,34
103,2 Series,Central,12,40,29,30,18
137,i7,Central,12,11,18,21,74
142,i5,North,12,37,52,43,57
27,7 Series,North,12,3,36,20,70
137,i4,East,12,15,64,32,75
164,X5,South,12,18,67,39,86
93,X3,Central,12,7,48,8,67
212,X7,East,12,41,79,27,5
207,X5,North,12,3,69,16,35
100,iX3,West,12,43,20,34,92
131,X3,Central,12,37,24,5,10
248,iX1,South,12,29,45,33,40
117,iX,East,12,20,84,13,59
151,i7,South,12,25,77,48,83
122,4 Series,Central,12,43,34,41,29
246,2 Series,South,12,25,38,8,16
110,iX,South,12,16,72,35,37
73,5 Series,North,12,12,80,27,16
30,iX1,South,12,2,71,38,80
19,X3,East,12,13,4,47,4
102,5 Series,South,12,13,36,14,95
67,5 Series,Central,12,28,83,17,26
50,4 Series,Central,12,18,2,49,23
48,i5,South,12,30,98,40,17
3,X1,South,12,3,46,20,80
226,X3,North,12,4,62,15,56
66,i4,North,12,3,60,1,23
250,5 Series,North,12,12,22,34,61
155,iX3,East,12,9,32,18,92
215,X7,South,12,14,88,12,5
106,iX3,South,12,9,20,5,29
224,X1,North,12,17,81,41,39
111,X3,North,12,15,36,37,82
227,iX3,East,12,30,7,22,8
40,i4,West,12,43,81,41,30
125,i4,East,12,36,29,31,80
18,i7,South,12,21,1,6,66
155,3 Series,East,12,25,43,48,62
139,i4,East,12,21,65,4,31
167,i7,West,12,2,29,23,20
19,4 Series,South,12,4,5,30,63
89,i4,West,12,49,38,3,75
135,iX3,West,12,45,77,20,65
223,X7,West,12,22,69,35,80
57,X7,South,12,38,91,24,63
130,iX1,North,12,49,67,46,89
38,5 Series,South,12,49,73,20,14
133,X3,South,12,41,63,6,22
206,7 Series,South,12,40,49,36,45
82,i4,East,12,19,65,31,81
36,X1,East,12,33,6,12,9
196,X7,Central,12,17,70,24,97
88,i7,South,12,19,44,22,99
205,iX,West,12,28,93,39,5
119,X5,West,12,33,57,10,41
85,X7,West,12,1,18,32,96
185,iX1,South,12,13,12,18,24
225,X3,South,12,27,4,47,90
148,X7,Central,12,27,88,40,98
133,7 Series,Central,12,5,75,21,67
24,iX,Central,12,34,66,17,50
227,2 Series,Central,12,25,64,22,69
30,4 Series,South,12,5,99,16,72
28,i5,Central,12,34,59,32,14
181,X5,West,12,13,11,37,34
179,X3,North,12,31,89,15,42
109,2 Series,South,12,30,35,11,75
135,iX,North,12,31,21,10,83
170,i5,South,12,21,14,20,23
35,3 Series,Central,12,34,81,47,33
119,X5,West,12,37,43,31,14
222,i4,Central,12,5,91,12,49
34,7 Series,East,12,30,3,15,59
103,iX1,East,12,17,96,14,98
201,iX1,Central,12,28,77,28,29
117,X3,East,12,21,18,3,44
76,X1,East,12,3,80,19,87
54,iX,West,12,10,9,11,18
29,iX3,East,12,15,64,18,79
138,i5,North,12,28,34,11,26
27,X1,North,12,25,52,21,32
211,iX,East,12,23,44,14,33
13,i5,Central,12,33,13,20,63
42,3 Series,Central,12,25,43,47,53
165,7 Series,Central,12,20,46,13,37
189,X7,Central,12,25,41,26,1
224,X5,Central,12,16,23,3,71
207,4 Series,East,12,31,45,11,66
21,X1,South,12,34,16,16,12
131,iX,West,12,30,78,9,30
136,X5,Central,12,26,27,22,46
70,7 Series,North,12,46,59,42,69
221,iX3,East,12,13,92,15,6
211,i5,South,12,35,62,43,45
145,i7,South,12,20,44,8,45
10,X5,Central,12,10,64,44,18
225,iX1,Central,12,1,55,35,21
141,iX1,East,12,2,38,24,55
219,X3,East,12,41,32,47,93
106,iX3,South,12,41,24,9,44
12,X5,West,12,18,98,24,14
194,i7,West,12,46,30,16,50
202,2 Series,East,12,10,19,22,63
128,i4,West,12,30,95,39,41
213,7 Series,West,12,35,41,17,47
151,5 Series,Central,12,9,18,45,23
193,7 Series,North,12,14,64,29,15
225,i7,West,12,13,79,30,25
128,i7,North,12,47,54,48,63
180,5 Series,South,12,40,96,19,19
61,4 Series,West,12,48,56,21,31
26,i4,Central,12,4,23,9,63
15,7 Series,East,12,18,34,6,76
22,2 Series,Central,12,31,41,39,32
89,iX1,East,12,37,98,19,79
65,iX,North,12,39,16,28,18
154,X3,Central,12,10,76,47,47
21,7 Series,West,12,8,63,7,93
233,X7,North,12,10,68,9,98
152,i5,South,12,2,96,20,43
231,7 Series,South,12,28,21,47,79
16,5 Series,West,12,27,22,23,60
160,X7,North,12,16,76,31,43
16,iX3,East,12,2,41,48,8
205,iX3,East,12,35,7,15,15
42,3 Series,East,12,16,90,6,94
160,X7,South,12,2,41,14,56
178,7 Series,North,12,4,17,47,34
41,4 Series,North,12,32,87,4,41
108,iX3,North,12,38,18,45,74
125,7 Series,Central,12,8,71,11,75
152,i4,Central,12,10,91,6,15
13,iX,South,12,13,22,18,76
203,X3,West,12,21,15,8,11
79,i5,East,12,48,57,32,42
138,i4,South,12,44,33,33,40
42,2 Series,East,12,17,88,40,22
169,X5,Central,12,30,55,25,58
249,7 Series,East,12,19,83,45,43
121,iX,South,12,47,20,43,4
131,2 Series,West,12,9,53,2,81
183,7 Series,South,12,5,86,49,29
16,i5,South,12,32,42,40,62
44,i5,West,12,15,50,20,28
209,4 Series,Central,12,7,7,15,53
217,3 Series,South,12,38,52,37,70
158,X1,West,12,48,85,1,55
239,iX,West,12,8,81,19,87
121,7 Series,South,12,25,89,22,87
227,X7,North,12,19,61,30,90
165,4 Series,North,12,27,91,17,8
188,X5,East,12,40,97,45,63
205,X3,East,12,4,81,37,26
24,X3,North,12,4,4,3,49
230,3 Series,East,12,23,88,5,49
26,3 Series,West,12,45,80,10,22
58,X1,West,12,22,33,31,19
9,iX,North,12,8,63,42,66
126,2 Series,North,12,21,15,29,18
189,iX1,North,12,37,69,48,50
19,X7,Central,12,41,98,23,94
28,X7,Central,12,48,22,33,40
135,iX,North,12,36,45,40,21
45,5 Series,Central,12,30,60,41,35
214,3 Series,North,12,29,20,20,87
128,iX1,Central,12,14,21,7,26
94,X7,South,12,13,76,5,45
191,2 Series,West,12,24,95,4,49
165,3 Series,West,12,15,76,46,70
16,i4,South,12,32,32,37,5
228,X5,East,12,43,5,4,47
5,iX,West,12,22,84,36,17
157,X3,South,12,41,11,3,61
52,2 Series,East,12,24,14,26,21
243,iX1,East,12,49,65,22,7
151,7 Series,Central,12,49,19,5,34
6,iX3,North,12,24,30,4,17
164,7 Series,Central,12,24,71,38,49
185,i4,West,12,1,1,1,69
161,iX3,South,12,13,75,20,35
49,i5,East,12,19,3,40,43
169,7 Series,East,12,3,97,2,18
80,5 Series,East,12,33,90,42,23
183,2 Series,South,12,48,83,34,51
98,X1,East,12,49,99,46,80
107,4 Series,West,12,23,89,18,48
154,i7,Central,12,40,26,14,30
37,X7,West,12,6,43,6,99
205,X1,East,12,41,55,15,9
116,2 Series,South,12,5,28,41,44
17,iX,North,12,7,79,47,64
224,iX3,Central,12,48,24,14,18
32,3 Series,West,12,17,33,17,30
156,i5,North,12,5,21,20,34
221,3 Series,South,12,36,74,16,46
25,i7,South,12,4,19,5,91
175,5 Series,Central,12,4,39,10,71
22,i5,East,12,25,64,45,99
219,2 Series,Central,12,32,88,25,23
61,5 Series,North,12,7,91,7,35
126,2 Series,South,12,25,67,9,61
44,i4,East,12,31,21,48,54
102,4 Series,South,12,31,76,6,5
20,i4,Central,12,1,52,31,54
109,X1,East,12,17,64,31,32
178,iX3,Central,12,23,56,35,96
88,3 Series,East,12,45,53,4,16
175,X5,South,12,6,17,3,7
47,X3,East,12,12,88,22,68
200,X7,Central,12,5,3,8,82
51,i7,Central,12,22,81,27,62
183,iX1,East,12,11,70,22,18
206,X5,West,12,13,25,24,52
39,X7,West,12,31,50,45,86
14,i4,South,12,49,34,13,67
197,7 Series,South,12,40,1,39,46
175,3 Series,Central,12,24,41,38,49
21,iX1,Central,12,11,44,18,83
143,3 Series,North,12,29,66,39,67
248,X3,East,12,31,91,48,95
100,i4,Central,12,12,70,32,29
97,iX,East,12,1,76,16,40
209,X3,South,12,16,32,17,94
249,X7,East,12,10,8,40,45
212,7 Series,East,12,36,21,21,70
1,i4,East,12,40,69,17,70
208,X7,East,12,29,87,33,91
109,i7,West,12,47,9,33,88
82,5 Series,East,12,1,20,13,8
138,X1,West,12,1,19,16,77
151,i5,South,12,11,62,25,66
18,3 Series,South,12,26,32,8,14
241,i5,East,12,5,62,44,62
58,X5,West,12,15,29,32,69
126,3 Series,North,12,4,14,29,27
73,i5,South,12,28,52,25,71
110,X5,East,12,30,97,35,37
245,7 Series,Central,12,46,77,42,13
222,X7,South,12,37,78,30,98
205,2 Series,Central,12,49,72,46,39
52,7 Series,West,12,28,65,36,64
244,iX3,South,12,13,30,11,31
223,X7,South,12,34,51,12,16
46,i5,Central,12,3,23,1,77
107,2 Series,East,12,18,55,20,50
13,X7,West,12,39,31,45,20
96,7 Series,West,12,25,66,8,97
17,i5,North,12,16,98,37,97
67,2 Series,Central,12,3,27,41,67
61,4 Series,Central,12,10,60,41,77
65,X7,East,12,29,95,30,54
181,4 Series,North,12,2,71,44,35
133,iX3,South,12,44,93,38,99
160,i5,Central,12,19,73,34,36
89,3 Series,West,12,13,56,28,86
173,7 Series,South,12,42,69,29,97
56,iX3,South,12,5,99,28,28
5,iX1,East,12,2,92,5,9
101,5 Series,West,12,10,7,11,98
87,4 Series,Central,12,4,66,7,84
204,X7,Central,12,37,20,39,37
162,iX,East,12,38,88,26,84
61,X7,West,12,26,92,46,31
215,iX,East,12,43,21,17,49
208,i5,South,12,3,39,46,12
241,X3,East,12,27,46,47,49
190,5 Series,North,12,15,88,37,35
69,X3,East,12,38,74,41,72
63,iX3,West,12,18,68,23,39
44,X7,Central,12,29,77,4,73
239,X1,North,12,22,28,22,73
28,iX1,East,12,16,55,3,38
198,X5,East,12,27,94,27,94
13,i5,West,12,30,88,49,27
171,X7,East,12,6,61,35,32
30,iX3,West,12,49,47,24,3
154,X5,West,12,37,61,21,40
209,X7,South,12,27,12,44,74
63,i7,West,12,49,66,45,53
73,X1,Central,12,19,27,17,14
57,X3,East,12,29,48,19,26
64,i4,East,12,20,74,41,58
208,3 Series,South,12,42,4,23,4
177,iX3,South,12,45,29,11,50
52,X5,Central,12,16,61,36,14
63,X3,Central,12,42,11,20,74
248,iX,West,12,26,71,42,72
210,7 Series,Central,12,11,81,45,11
141,4 Series,West,12,22,43,3,94
93,X5,East,12,2,99,44,58
107,X1,East,12,32,22,32,39
109,iX1,Central,12,43,9,7,5
88,X3,Central,12,1,71,43,42
250,iX,East,12,5,95,46,84
45,i5,Central,12,46,80,13,67
108,5 Series,North,12,30,11,26,64
46,3 Series,East,12,17,22,11,18
77,7 Series,East,12,44,63,33,26
217,i7,East,12,2,20,39,84
169,7 Series,West,12,49,60,25,53
46,i4,North,12,23,65,1,71
129,3 Series,South,12,28,41,45,55
201,X7,Central,12,49,85,36,74
196,X1,Central,12,16,28,40,98
92,iX1,North,12,10,54,21,93
12,4 Series,North,12,41,59,9,17
88,iX1,East,12,40,52,49,50
238,iX1,South,12,8,58,16,65
73,4 Series,East,12,7,78,37,93
163,i5,East,12,48,12,11,50
102,X3,South,12,37,42,37,92
99,2 Series,East,12,27,21,12,55
161,2 Series,West,12,46,31,9,32
58,3 Series,Central,12,7,27,46,16
246,i5,North,12,9,79,15,46
128,i7,West,12,11,21,3,79
117,X5,East,12,33,74,2,66
35,X5,South,12,38,39,46,6
174,iX,West,12,37,45,47,62
84,i5,North,12,39,33,37,27
66,5 Series,North,12,5,91,8,56
172,i7,West,12,24,78,8,13
26,X5,Central,12,46,42,21,77
42,X1,East,12,32,52,10,39
77,X5,West,12,15,89,38,51
30,i4,South,12,27,75,35,86
116,iX1,West,12,4,14,15,71
160,X1,West,12,20,67,1,72
36,iX,South,12,17,78,7,98
19,i7,South,12,3,94,4,7
22,3 Series,West,12,35,53,27,64
65,4 Series,Central,12,6,47,26,15
57,i4,Central,12,28,41,16,19
11,iX1,Central,12,38,8,42,54
26,4 Series,East,12,35,84,17,76
176,iX,East,12,11,89,6,92
19,5 Series,West,12,3,41,42,21
83,5 Series,West,12,40,64,45,38
140,X3,East,12,20,39,49,84
67,iX,North,12,18,52,21,83
247,iX1,North,12,7,81,33,10
56,iX,Central,12,22,2,36,53
18,i5,South,12,12,97,19,16
113,X5,North,12,48,9,28,34
5,i7,South,12,39,34,18,47
112,iX1,North,12,17,5,17,65
152,X1,South,12,22,36,13,96
206,iX1,West,12,22,17,27,79
115,X1,East,12,14,22,24,55
166,iX3,East,12,23,52,22,7
67,X7,South,12,35,13,31,67
70,i5,West,12,48,96,49,10
204,4 Series,East,12,24,88,11,68
52,2 Series,East,12,30,97,39,44
203,3 Series,Central,12,17,97,46,78
127,7 Series,North,12,14,24,36,42
167,iX3,West,12,30,1,33,25
187,3 Series,South,12,42,82,36,24
154,2 Series,West,12,38,93,29,79
65,iX3,West,12,7,20,46,85
80,iX1,Central,12,5,8,19,90
176,X7,Central,12,39,5,36,90
113,i5,West,12,6,64,21,61
111,2 Series,West,12,24,60,30,72
53,X7,West,12,13,52,34,79
137,3 Series,North,12,29,49,30,86
133,3 Series,Central,12,31,3,29,2
116,X5,South,12,17,37,23,32
72,iX1,West,12,18,75,38,83
189,7 Series,West,12,13,3,3,20
21,i5,South,12,46,23,4,99
225,i5,South,12,5,94,30,88
103,i4,North,12,35,46,26,34
107,4 Series,Central,12,10,23,15,12
63,5 Series,West,12,15,25,30,50
148,iX,South,12,29,86,48,36
186,2 Series,East,12,27,70,30,74
245,7 Series,North,12,46,75,16,53
173,i4,Central,12,21,97,36,58
150,iX3,Central,12,7,22,44,52
77,X3,South,12,47,94,14,59
231,iX3,West,12,28,78,19,56
75,i4,East,12,36,44,47,77
210,3 Series,East,12,2,45,43,70
191,7 Series,East,12,39,21,21,18
158,iX1,North,12,43,50,48,75
63,X1,South,12,28,50,46,87
225,5 Series,South,12,21,45,41,70
172,i4,South,12,28,79,41,65
67,X5,North,12,15,17,42,65
186,3 Series,East,12,18,65,36,58
193,iX3,West,12,43,11,39,38
36,i7,Central,12,49,12,12,18
134,5 Series,Central,12,23,84,41,89
37,X3,East,12,26,54,18,79
93,5 Series,Central,12,19,9,2,68
75,iX3,North,12,35,14,16,74
244,3 Series,North,12,2,97,37,90
183,X5,East,12,23,94,39,10
205,X3,West,12,45,76,6,87
203,4 Series,West,12,46,64,42,1
187,X7,East,12,38,23,49,73
166,X3,East,12,29,17,38,26
115,7 Series,East,12,48,53,17,62
153,5 Series,North,12,13,17,36,90
207,i4,East,12,33,50,25,86
245,X5,South,12,17,88,36,95
77,2 Series,Central,12,49,15,1,27
234,7 Series,East,12,46,44,10,57
161,iX,East,12,25,61,37,84
13,5 Series,West,12,17,26,32,69
38,i7,North,12,6,8,21,79
245,i7,North,12,8,47,24,23
186,X5,West,12,28,82,27,90
216,2 Series,Central,12,34,97,2,72
148,2 Series,South,12,33,99,38,19
236,X1,East,12,48,54,35,67
17,7 Series,Central,12,23,76,24,36
123,i4,West,12,49,2,3,96
114,X1,West,12,46,47,13,92
152,i5,North,12,14,7,18,95
26,X5,South,12,7,30,23,72
168,iX,Central,12,21,25,30,37
32,7 Series,South,12,1,44,11,94
221,7 Series,North,12,37,13,21,59
206,X5,South,12,38,69,42,61
165,X7,South,12,16,33,21,34
86,i4,North,12,25,47,32,77
98,3 Series,Central,12,6,25,8,79
91,X5,West,12,45,41,14,96
220,iX1,West,12,49,30,17,53
121,i4,South,12,49,91,3,80
214,4 Series,East,12,40,47,32,41
188,i7,East,12,23,9,6,69
57,X5,Central,12,21,84,39,37
107,iX3,Central,12,9,87,22,44
186,5 Series,North,12,35,54,18,68
195,3 Series,West,12,16,20,47,54
22,i4,West,12,14,69,1,68
186,iX3,East,12,33,20,48,11
112,2 Series,Central,12,49,16,27,84
85,2 Series,South,12,34,17,45,3
80,iX1,East,12,49,53,30,57
73,5 Series,North,12,3,76,38,84
77,X5,South,12,34,84,48,4
74,3 Series,Central,12,3,41,6,31
127,2 Series,West,12,49,23,18,83
177,X1,South,12,34,16,14,75
121,2 Series,Central,12,25,18,15,62
85,X5,South,12,13,39,41,23
177,i7,Central,12,16,95,2,18
170,X5,East,12,7,17,16,87
168,i5,South,12,42,10,23,37
199,iX,West,12,5,70,35,18
174,X3,South,12,38,41,11,96
150,i5,North,12,26,99,14,5
82,2 Series,North,12,43,92,22,61
21,5 Series,East,12,46,58,20,52
179,i4,North,12,36,95,34,47
242,X1,East,12,34,35,44,68
142,X3,South,12,11,51,6,51
74,i7,East,12,3,30,36,85
225,X1,West,12,45,41,25,57
9,3 Series,Central,12,21,58,4,99
146,iX1,North,12,23,22,19,57
13,3 Series,North,12,43,51,13,92
17,iX1,South,12,12,6,49,40
126,4 Series,East,12,45,29,31,1
87,X7,West,12,9,67,48,5
153,i4,North,12,29,83,30,5
182,7 Series,South,12,35,63,48,66
16,5 Series,North,12,44,48,47,84
24,X1,West,12,18,71,21,63
223,X3,Central,12,14,1,26,95
75,2 Series,Central,12,15,35,48,68
151,2 Series,East,12,8,1,26,80
169,iX1,East,12,22,35,44,83
103,iX3,Central,12,35,31,40,13
86,iX1,South,12,48,51,46,45
161,i4,West,12,9,93,6,41
105,X5,East,12,17,4,5,82
42,X3,South,12,48,20,35,15
176,X3,South,12,37,64,2,10
245,X5,North,12,48,51,40,34
18,5 Series,South,12,17,69,44,88
191,X5,South,12,11,27,41,88
78,7 Series,South,12,44,34,19,32
92,X3,West,12,40,2,22,66
11,iX1,West,12,28,74,43,9
152,X3,Central,12,48,16,35,40
189,7 Series,Central,12,38,38,28,66
192,iX,Central,12,13,46,30,46
164,X7,North,12,44,69,36,2
126,i5,East,12,36,68,27,78
211,5 Series,Central,12,40,50,19,85
205,iX,South,12,37,63,37,84
97,i5,West,12,45,82,15,55
53,7 Series,Central,12,36,27,19,58
83,X3,West,12,30,9,15,98
47,X3,West,12,26,76,30,42
52,i4,West,12,10,42,2,94
224,iX,North,12,27,93,13,75
207,5 Series,South,12,19,19,38,44
57,3 Series,Central,12,20,67,36,88
75,i7,West,12,35,97,16,69
151,7 Series,Central,12,37,11,49,57
59,i4,North,12,12,18,38,14
69,2 Series,South,12,32,49,9,84
184,iX3,West,12,15,30,5,66
86,iX1,West,12,5,22,20,67
170,X3,East,12,4,79,35,23
146,2 Series,Central,12,5,2,15,50
71,X5,North,12,9,96,49,27
33,X1,East,12,24,26,9,39
3,X5,Central,12,25,77,48,52
28,iX1,Central,12,12,28,10,87
1,i7,Central,12,15,74,24,61
126,iX,South,12,20,59,3,91
191,i7,South,12,13,73,35,46
113,X1,West,12,45,80,33,9
47,4 Series,North,12,43,36,3,36
37,X7,North,12,46,38,22,27
86,iX1,North,12,6,85,20,93
48,X1,South,12,29,51,16,61
108,X7,South,12,29,10,43,27
19,3 Series,East,12,17,82,29,54
142,i5,Central,12,7,84,43,40
195,iX3,West,12,21,77,31,62
83,X7,Central,12,4,15,19,57
225,i7,West,12,15,59,1,83
213,X7,South,12,40,56,12,77
65,i4,North,12,39,67,6,79
26,iX,East,12,42,48,5,32
138,4 Series,West,12,24,46,41,63
99,iX3,West,12,19,73,26,98
77,i5,East,12,13,34,36,19
70,X3,East,12,31,25,32,60
43,X5,Central,12,29,56,14,28
70,4 Series,East,12,8,56,45,10
227,iX,Central,12,36,65,8,37
208,2 Series,South,12,20,45,47,32
233,X5,East,12,36,96,42,47
200,X3,Central,12,26,89,10,84
59,X5,South,12,30,3,26,68
3,X3,Central,12,1,91,28,36
133,iX1,East,12,47,20,30,28
85,i7,North,12,7,88,30,9
95,iX3,North,12,23,97,33,41
78,i4,West,12,19,82,16,32
101,i4,West,12,39,17,39,85
83,2 Series,North,12,2,80,48,79
165,X3,North,12,36,83,3,8
245,X5,East,12,9,42,7,68
84,3 Series,Central,12,39,75,1,72
180,X3,West,12,26,97,49,70
194,iX3,West,12,34,53,11,45
121,iX3,West,12,37,81,35,78
191,X5,West,12,34,47,16,69
135,X5,South,12,44,98,42,2
225,2 Series,North,12,42,93,15,30
53,iX,North,12,37,45,7,28
114,3 Series,East,12,13,47,13,93
234,4 Series,Central,12,29,91,3,25
6,iX1,East,12,20,75,8,1
135,i7,South,12,46,67,42,79
172,7 Series,North,12,30,79,23,79
18,iX1,North,12,47,83,21,96
235,X5,North,12,26,48,20,15
54,3 Series,Central,12,29,89,13,31
127,4 Series,South,12,45,90,31,31
157,X7,South,12,31,41,19,45
211,X5,Central,12,22,65,43,79
25,i4,Central,12,5,85,6,33
63,7 Series,East,12,16,31,40,90
196,X5,West,12,20,95,2,97
115,X3,South,12,46,8,14,11
141,X5,Central,12,36,85,37,93
160,4 Series,East,12,26,21,47,73
155,4 Series,South,12,7,34,3,88
51,7 Series,North,12,18,21,22,37
162,5 Series,Central,12,23,14,13,16
28,3 Series,Central,12,16,23,19,93
73,2 Series,Central,12,10,10,26,15
72,7 Series,West,1,33,37,2,16
85,3 Series,North,1,32,75,3,54
110,4 Series,Central,1,49,55,48,3
30,i7,East,1,42,46,28,33
221,4 Series,South,1,45,29,29,45
9,X7,West,1,46,8,40,44
141,X5,East,1,46,66,5,8
82,X3,East,1,40,70,49,57
64,i4,North,1,26,32,5,64
38,iX1,West,1,27,42,33,87
119,iX1,East,1,32,44,23,84
22,7 Series,Central,1,18,55,15,64
159,iX1,Central,1,25,92,47,71
99,7 Series,West,1,19,60,47,89
170,X3,East,1,38,35,7,48
190,3 Series,East,1,32,22,37,46
106,X7,North,1,13,96,31,78
64,X3,Central,1,13,51,5,83
202,i4,South,1,8,11,34,53
9,X5,South,1,31,22,20,59
126,iX,South,1,19,19,16,98
95,X1,Central,1,49,79,3,97
172,3 Series,East,1,28,95,28,8
248,i5,Central,1,48,24,11,13
191,7 Series,North,1,42,23,11,48
168,i4,South,1,38,6,15,69
88,7 Series,Central,1,5,35,14,10
169,X7,South,1,16,3,45,70
113,X5,West,1,49,58,49,70
72,X1,West,1,4,84,19,36
50,X1,West,1,1,44,15,33
148,X3,East,1,42,96,35,47
81,X7,South,1,22,24,44,13
220,iX,South,1,9,27,41,17
198,i7,Central,1,38,65,8,21
170,i4,East,1,17,88,14,40
33,4 Series,West,1,25,44,39,50
220,5 Series,West,1,8,73,7,76
245,iX3,Central,1,28,15,31,70
63,4 Series,South,1,41,88,27,21
185,2 Series,North,1,3,53,42,95
193,X3,West,1,31,7,19,49
105,X5,West,1,29,30,3,10
180,3 Series,East,1,42,17,35,35
99,X7,East,1,23,17,25,97
216,X1,North,1,39,19,40,58
6,X1,South,1,34,38,35,76
135,X1,East,1,19,90,45,93
9,iX,East,1,11,86,17,68
101,X5,West,1,24,61,8,1
61,i5,North,1,1,13,30,41
208,i5,North,1,8,63,12,11
162,iX1,East,1,11,83,4,93
163,iX1,East,1,20,66,19,21
99,X5,West,1,15,34,31,12
148,iX1,West,1,42,34,26,44
58,X7,West,1,29,81,5,23
215,2 Series,South,1,28,27,6,25
60,X7,Central,1,20,51,46,73
234,i7,West,1,42,7,38,27
182,i5,South,1,38,8,9,10
35,i5,South,1,17,6,14,46
47,iX3,East,1,14,54,28,32
46,X1,East,1,15,85,29,24
87,3 Series,West,1,34,56,29,13
4,i5,East,1,1,75,24,37
10,X7,East,1,16,87,3,37
107,i7,Central,1,1,18,44,70
75,4 Series,East,1,7,54,39,60
40,iX1,North,1,15,81,9,59
127,iX1,Central,1,40,57,3,84
183,X3,South,1,41,70,38,47
119,4 Series,West,1,35,11,1,69
73,5 Series,South,1,42,64,38,23
40,3 Series,East,1,20,6,22,52
204,2 Series,South,1,17,47,37,81
209,i7,Central,1,21,86,20,89
96,2 Series,North,1,28,30,25,92
23,i5,West,1,26,74,44,15
143,5 Series,East,1,40,50,30,93
115,X5,West,1,10,54,13,80
220,3 Series,East,1,33,78,49,53
116,7 Series,West,1,3,87,15,91
230,2 Series,South,1,7,49,23,13
133,iX3,Central,1,48,31,28,98
168,3 Series,Central,1,40,6,7,87
146,iX,East,1,38,75,25,15
245,i5,North,1,16,93,16,89
21,iX,Central,1,1,14,34,15
207,iX1,South,1,23,55,4,97
3,i5,East,1,24,2,19,82
46,7 Series,East,1,2,82,47,33
90,X5,West,1,23,39,24,59
79,i5,Central,1,13,76,20,24
127,7 Series,East,1,27,9,25,35
237,i4,South,1,32,88,36,62
53,iX1,Central,1,18,6,47,89
148,iX3,East,1,43,87,8,22
187,X1,South,1,44,94,46,12
21,iX,South,1,20,18,27,31
90,7 Series,North,1,11,47,36,40
233,3 Series,East,1,27,96,44,16
215,i7,East,1,35,5,43,96
113,5 Series,East,1,30,36,4,16
51,7 Series,West,1,24,80,20,65
153,iX3,South,1,8,22,7,99
68,X5,South,1,32,8,49,52
116,X7,West,1,23,28,11,9
138,X3,South,1,22,66,20,32
214,2 Series,North,1,3,51,44,6
195,iX,West,1,7,13,40,53
83,iX1,Central,1,23,17,44,93
95,7 Series,East,1,14,9,43,43
137,i7,Central,1,11,19,40,95
29,i5,Central,1,31,90,12,94
165,iX1,Central,1,15,62,44,36
110,X1,South,1,19,93,10,49
71,iX1,North,1,12,42,40,4
245,X1,Central,1,15,7,22,63
38,X1,Central,1,46,83,4,34
216,2 Series,Central,1,17,23,43,39
127,X7,North,1,16,8,37,68
72,X3,Central,1,27,95,38,8
226,X1,South,1,8,42,41,32
59,X7,Central,1,26,28,45,18
185,X1,Central,1,25,23,9,51
218,X5,West,1,18,56,23,33
188,i7,South,1,36,39,22,54
28,3 Series,West,1,36,35,8,49
156,i5,North,1,14,2,27,28
46,3 Series,Central,1,29,14,3,45
246,X5,West,1,1,75,40,97
71,iX1,East,1,44,82,40,40
195,X7,North,1,24,52,30,46
244,X3,South,1,47,68,5,62
214,7 Series,West,1,41,67,7,55
183,iX1,Central,1,36,46,10,62
38,iX1,South,1,33,14,40,86
117,X1,East,1,15,61,42,23
238,iX3,East,1,46,44,10,49
108,2 Series,North,1,26,45,41,44
146,X5,North,1,18,1,9,24
204,X1,West,1,49,18,30,58
95,iX,East,1,3,5,26,96
63,X5,West,1,49,4,28,78
103,3 Series,West,1,45,73,13,9
5,X7,Central,1,2,66,17,54
172,i4,East,1,29,47,17,23
233,4 Series,South,1,43,50,1,23
157,X3,Central,1,36,72,25,66
107,iX1,North,1,38,80,30,46
