dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago,next_month_sales
D030,i5,East,2023-08,16,28,12,31,14
D030,i5,East,2023-09,14,30,16,34,15
D030,i5,East,2023-10,15,28,14,25,15
D030,i5,East,2023-11,15,26,15,27,18
D030,i5,East,2023-12,18,28,15,31,12
D030,i5,East,2024-01,12,31,18,26,16
D030,i5,East,2024-02,16,30,12,34,11
D030,i5,East,2024-03,11,34,16,39,13
D030,i5,East,2024-04,13,31,11,27,14
D030,i5,East,2024-05,14,33,13,35,21
D030,i5,East,2024-06,21,30,14,35,13
D030,i5,East,2024-07,13,26,21,30,17
D030,i5,East,2024-08,17,23,13,18,14
D030,i5,East,2024-09,14,22,17,21,16
D030,i5,East,2024-10,16,23,14,23,14
D030,i5,East,2024-11,14,22,16,22,13
D030,i5,East,2024-12,13,21,14,19,15
D030,i5,East,2025-01,15,19,13,15,12
D030,i5,East,2025-02,12,20,15,16,15
D030,i5,East,2025-03,15,21,12,20,17
D030,i5,East,2025-04,17,19,15,24,20
D030,i5,East,2025-05,20,21,17,26,14
D030,i5,East,2025-06,14,18,20,16,19
D030,i5,East,2025-07,19,15,14,15,14
D030,i5,East,2025-08,14,16,19,21,18
D030,i5,East,2025-09,18,16,14,21,18
D030,i5,East,2025-10,18,14,18,19,18
D030,i5,East,2025-11,18,22,18,25,16
D030,i7,East,2021-01,6,7,6,7,7
D030,i7,East,2021-02,7,7,6,10,6
D030,i7,East,2021-03,6,6,7,11,7
D030,i7,East,2021-04,7,6,6,3,9
D030,i7,East,2021-05,9,6,7,3,7
D030,i7,East,2021-06,7,10,9,10,8
D030,i7,East,2021-07,8,11,7,11,7
D030,i7,East,2021-08,7,12,8,13,8
D030,i7,East,2021-09,8,13,7,9,10
D030,i7,East,2021-10,10,13,8,14,9
D030,i7,East,2021-11,9,12,10,14,8
D030,i7,East,2021-12,8,10,9,11,6
D030,i7,East,2022-01,6,11,8,13,6
D030,i7,East,2022-02,6,12,6,9,7
D030,i7,East,2022-03,7,11,6,7,8
D030,i7,East,2022-04,8,12,7,7,7
D030,i7,East,2022-05,7,10,8,9,7
D030,i7,East,2022-06,7,11,7,11,7
D030,i7,East,2022-07,7,10,7,13,10
D030,i7,East,2022-08,10,12,7,16,6
D030,i7,East,2022-09,6,11,10,6,9
D030,i7,East,2022-10,9,11,6,14,9
D030,i7,East,2022-11,9,9,9,6,8
D030,i7,East,2022-12,8,7,9,7,8
D030,i7,East,2023-01,8,8,8,4,7
D030,i7,East,2023-02,7,6,8,5,7
D030,i7,East,2023-03,7,6,7,3,8
D030,i7,East,2023-04,8,5,7,1,8
D030,i7,East,2023-05,8,8,8,10,6
D030,i7,East,2023-06,6,6,8,4,7
D030,i7,East,2023-07,7,5,6,2,8
D030,i7,East,2023-08,8,8,7,4,7
D030,i7,East,2023-09,7,7,8,12,9
D030,i7,East,2023-10,9,5,7,5,11
D030,i7,East,2023-11,11,7,9,6,11
D030,i7,East,2023-12,11,13,11,8,10
D030,i7,East,2024-01,10,16,11,13,7
D030,i7,East,2024-02,7,14,10,17,6
D030,i7,East,2024-03,6,12,7,9,9
D030,i7,East,2024-04,9,12,6,7,11
D030,i7,East,2024-05,11,12,9,15,10
D030,i7,East,2024-06,10,13,11,17,7
D030,i7,East,2024-07,7,14,10,14,7
D030,i7,East,2024-08,7,13,7,18,9
D030,i7,East,2024-09,9,13,7,8,9
D030,i7,East,2024-10,9,11,9,9,7
D030,i7,East,2024-11,7,9,9,14,9
D030,i7,East,2024-12,9,7,7,10,8
D030,i7,East,2025-01,8,8,9,12,10
D030,i7,East,2025-02,10,6,8,2,8
D030,i7,East,2025-03,8,8,10,7,9
D030,i7,East,2025-04,9,7,8,10,11
D030,i7,East,2025-05,11,7,9,2,8
D030,i7,East,2025-06,8,11,11,13,6
D030,i7,East,2025-07,6,9,8,14,9
D030,i7,East,2025-08,9,9,6,8,11
D030,i7,East,2025-09,11,11,9,6,7
D030,i7,East,2025-10,7,13,11,12,10
D030,i7,East,2025-11,10,13,7,18,10
D030,iX,East,2021-01,10,17,10,17,10
D030,iX,East,2021-02,10,15,10,10,12
D030,iX,East,2021-03,12,16,10,16,15
D030,iX,East,2021-04,15,18,12,16,15
D030,iX,East,2021-05,15,18,15,13,13
D030,iX,East,2021-06,13,17,15,13,12
D030,iX,East,2021-07,12,19,13,15,11
D030,iX,East,2021-08,11,19,12,18,14
D030,iX,East,2021-09,14,19,11,21,14
D030,iX,East,2021-10,14,18,14,15,16
D030,iX,East,2021-11,16,21,14,25,16
D030,iX,East,2021-12,16,24,16,20,9
D030,iX,East,2022-01,9,22,16,19,10
D030,iX,East,2022-02,10,20,9,15,10
D030,iX,East,2022-03,10,18,10,15,14
D030,iX,East,2022-04,14,16,10,19,16
D030,iX,East,2022-05,16,20,14,20,15
D030,iX,East,2022-06,15,22,16,27,13
D030,iX,East,2022-07,13,21,15,22,14
D030,iX,East,2022-08,14,19,13,18,16
D030,iX,East,2022-09,16,22,14,27,16
D030,iX,East,2022-10,16,19,16,20,15
D030,iX,East,2022-11,15,21,16,18,10
D030,iX,East,2022-12,10,18,15,16,11
D030,iX,East,2023-01,11,16,10,12,11
D030,iX,East,2023-02,11,18,11,13,15
D030,iX,East,2023-03,15,18,11,19,13
D030,iX,East,2023-04,13,20,15,20,15
D030,iX,East,2023-05,15,18,13,20,11
D030,iX,East,2023-06,11,19,15,17,14
D030,iX,East,2023-07,14,18,11,17,16
D030,iX,East,2023-08,16,20,14,22,15
D030,iX,East,2023-09,15,23,16,25,18
D030,iX,East,2023-10,18,23,15,26,18
D030,iX,East,2023-11,18,24,18,22,16
D030,iX,East,2023-12,16,26,18,26,11
D030,iX,East,2024-01,11,28,16,32,13
D030,iX,East,2024-02,13,26,11,27,16
D030,iX,East,2024-03,16,28,13,23,14
D030,iX,East,2024-04,14,31,16,36,13
D030,iX,East,2024-05,13,28,14,28,13
D030,iX,East,2024-06,13,27,13,24,12
D030,iX,East,2024-07,12,28,13,27,10
D030,iX,East,2024-08,10,30,12,31,11
D030,iX,East,2024-09,11,32,10,28,16
D030,iX,East,2024-10,16,32,11,35,17
D030,iX,East,2024-11,17,29,16,27,17
D030,iX,East,2024-12,17,33,17,28,14
D030,iX,East,2025-01,14,36,17,33,14
D030,iX,East,2025-02,14,39,14,36,13
D030,iX,East,2025-03,13,40,14,37,16
D030,iX,East,2025-04,16,40,13,35,17
D030,iX,East,2025-05,17,37,16,32,16
D030,iX,East,2025-06,16,39,17,42,14
D030,iX,East,2025-07,14,39,16,44,14
D030,iX,East,2025-08,14,39,14,39,16
D030,iX,East,2025-09,16,37,14,37,14
D030,iX,East,2025-10,14,40,16,36,12
D030,iX,East,2025-11,12,37,14,34,15
D030,iX1,East,2021-01,14,19,14,19,17
D030,iX1,East,2021-02,17,19,14,18,18
D030,iX1,East,2021-03,18,18,17,13,20
D030,iX1,East,2021-04,20,20,18,16,19
D030,iX1,East,2021-05,19,25,20,29,19
D030,iX1,East,2021-06,19,27,19,30,17
D030,iX1,East,2021-07,17,23,19,24,18
D030,iX1,East,2021-08,18,27,17,27,23
D030,iX1,East,2021-09,23,26,18,30,25
D030,iX1,East,2021-10,25,27,23,32,24
D030,iX1,East,2021-11,24,28,25,25,20
D030,iX1,East,2021-12,20,34,24,30,16
D030,iX1,East,2022-01,16,38,20,42,17
D030,iX1,East,2022-02,17,38,16,37,18
D030,iX1,East,2022-03,18,36,17,36,18
D030,iX1,East,2022-04,18,39,18,38,22
D030,iX1,East,2022-05,22,43,18,38,15
D030,iX1,East,2022-06,15,47,22,46,18
D030,iX1,East,2022-07,18,45,15,49,20
D030,iX1,East,2022-08,20,49,18,48,23
D030,iX1,East,2022-09,23,49,20,51,17
D030,iX1,East,2022-10,17,48,23,49,20
D030,iX1,East,2022-11,20,50,17,47,20
D030,iX1,East,2022-12,20,47,20,42,15
D030,iX1,East,2023-01,15,49,20,45,17
D030,iX1,East,2023-02,17,52,15,54,23
D030,iX1,East,2023-03,23,52,17,49,20
D030,iX1,East,2023-04,20,55,23,60,23
D030,iX1,East,2023-05,23,56,20,53,18
D030,iX1,East,2023-06,18,60,23,57,21
D030,iX1,East,2023-07,21,57,18,60,18
D030,iX1,East,2023-08,18,53,21,52,26
D030,iX1,East,2023-09,26,56,18,61,23
D030,iX1,East,2023-10,23,53,26,53,25
D030,iX1,East,2023-11,25,51,23,51,21
D030,iX1,East,2023-12,21,51,25,46,20
D030,iX1,East,2024-01,20,54,21,49,17
D030,iX1,East,2024-02,17,57,20,55,20
D030,iX1,East,2024-03,20,56,17,52,24
D030,iX1,East,2024-04,24,52,20,51,17
D030,iX1,East,2024-05,17,54,24,51,18
D030,iX1,East,2024-06,18,53,17,51,20
D030,iX1,East,2024-07,20,57,18,56,17
D030,iX1,East,2024-08,17,54,20,57,23
D030,iX1,East,2024-09,23,57,17,55,27
D030,iX1,East,2024-10,27,63,23,68,22
D030,iX1,East,2024-11,22,68,27,68,24
D030,iX1,East,2024-12,24,65,22,70,17
D030,iX1,East,2025-01,17,72,24,68,23
D030,iX1,East,2025-02,23,70,17,68,19
D030,iX1,East,2025-03,19,66,23,63,19
D030,iX1,East,2025-04,19,62,19,65,30
D030,iX1,East,2025-05,30,67,19,67,17
D030,iX1,East,2025-06,17,74,30,77,21
D030,iX1,East,2025-07,21,76,17,74,24
D030,iX1,East,2025-08,24,81,21,81,22
D030,iX1,East,2025-09,22,86,24,87,28
D030,iX1,East,2025-10,28,82,22,84,23
D030,iX1,East,2025-11,23,88,28,83,20
D030,iX3,East,2021-01,13,18,13,18,16
D030,iX3,East,2021-02,16,21,13,22,14
D030,iX3,East,2021-03,14,23,16,18,17
D030,iX3,East,2021-04,17,22,14,21,18
D030,iX3,East,2021-05,18,25,17,20,16
D030,iX3,East,2021-06,16,22,18,25,14
D030,iX3,East,2021-07,14,25,16,27,20
D030,iX3,East,2021-08,20,27,14,27,18
D030,iX3,East,2021-09,18,26,20,27,19
D030,iX3,East,2021-10,19,29,18,31,18
D030,iX3,East,2021-11,18,28,19,31,16
D030,iX3,East,2021-12,16,28,18,33,14
D030,iX3,East,2022-01,14,25,16,29,16
D030,iX3,East,2022-02,16,28,14,26,14
D030,iX3,East,2022-03,14,29,16,25,16
D030,iX3,East,2022-04,16,27,14,29,19
D030,iX3,East,2022-05,19,28,16,24,18
D030,iX3,East,2022-06,18,31,19,29,17
D030,iX3,East,2022-07,17,35,18,40,15
D030,iX3,East,2022-08,15,36,17,39,18
D030,iX3,East,2022-09,18,38,15,43,20
D030,iX3,East,2022-10,20,36,18,32,23
D030,iX3,East,2022-11,23,41,20,42,16
D030,iX3,East,2022-12,16,45,23,41,17
D030,iX3,East,2023-01,17,47,16,46,18
D030,iX3,East,2023-02,18,49,17,49,10
D030,iX3,East,2023-03,10,48,18,46,21
D030,iX3,East,2023-04,21,49,10,47,18
D030,iX3,East,2023-05,18,46,21,49,15
D030,iX3,East,2023-06,15,44,18,48,14
D030,iX3,East,2023-07,14,47,15,51,19
D030,iX3,East,2023-08,19,47,14,44,15
D030,iX3,East,2023-09,15,50,19,55,19
D030,iX3,East,2023-10,19,54,15,56,20
D030,iX3,East,2023-11,20,50,19,51,18
D030,iX3,East,2023-12,18,52,20,50,16
D030,iX3,East,2024-01,16,51,18,56,15
D030,iX3,East,2024-02,15,52,16,53,21
D030,iX3,East,2024-03,21,54,15,50,20
D030,iX3,East,2024-04,20,49,21,47,18
D030,iX3,East,2024-05,18,51,20,50,19
D030,iX3,East,2024-06,19,53,18,57,18
D030,iX3,East,2024-07,18,49,19,52,18
D030,iX3,East,2024-08,18,51,18,53,17
D030,iX3,East,2024-09,17,47,18,52,22
D030,iX3,East,2024-10,22,49,17,50,24
D030,iX3,East,2024-11,24,53,22,58,17
D030,iX3,East,2024-12,17,53,24,53,17
D030,iX3,East,2025-01,17,55,17,55,14
D030,iX3,East,2025-02,14,57,17,55,23
D030,iX3,East,2025-03,23,55,14,58,15
D030,iX3,East,2025-04,15,50,23,51,19
D030,iX3,East,2025-05,19,52,15,49,20
D030,iX3,East,2025-06,20,53,19,49,18
D030,iX3,East,2025-07,18,58,20,59,17
D030,iX3,East,2025-08,17,63,18,65,16
D030,iX3,East,2025-09,16,62,17,66,20
D030,iX3,East,2025-10,20,62,16,66,22
D030,iX3,East,2025-11,22,66,20,62,21
D031,2 Series,East,2021-01,11,16,11,16,13
D031,2 Series,East,2021-02,13,17,11,15,10
D031,2 Series,East,2021-03,10,18,13,18,16
D031,2 Series,East,2021-04,16,19,10,15,16
D031,2 Series,East,2021-05,16,20,16,17,14
D031,2 Series,East,2021-06,14,24,16,29,14
D031,2 Series,East,2021-07,14,22,14,23,16
D031,2 Series,East,2021-08,16,21,14,22,16
D031,2 Series,East,2021-09,16,25,16,24,17
D031,2 Series,East,2021-10,17,27,16,29,18
D031,2 Series,East,2021-11,18,26,17,28,17
D031,2 Series,East,2021-12,17,23,18,28,13
D031,2 Series,East,2022-01,13,25,17,20,13
D031,2 Series,East,2022-02,13,24,13,28,17
D031,2 Series,East,2022-03,17,23,13,24,16
D031,2 Series,East,2022-04,16,25,17,29,20
D031,2 Series,East,2022-05,20,28,16,28,13
D031,2 Series,East,2022-06,13,26,20,30,11
D031,2 Series,East,2022-07,11,23,13,25,14
D031,2 Series,East,2022-08,14,20,11,21,13
D031,2 Series,East,2022-09,13,17,14,13,16
D031,2 Series,East,2022-10,16,19,13,18,17
D031,2 Series,East,2022-11,17,18,16,18,16
D031,2 Series,East,2022-12,16,17,17,20,12
D031,2 Series,East,2023-01,12,17,16,15,15
D031,2 Series,East,2023-02,15,15,12,19,16
D031,2 Series,East,2023-03,16,18,15,23,16
D031,2 Series,East,2023-04,16,16,16,19,16
D031,2 Series,East,2023-05,16,14,16,10,17
D031,2 Series,East,2023-06,17,16,16,12,14
D031,2 Series,East,2023-07,14,21,17,19,18
D031,2 Series,East,2023-08,18,21,14,26,16
D031,2 Series,East,2023-09,16,20,18,22,19
D031,2 Series,East,2023-10,19,18,16,21,19
D031,2 Series,East,2023-11,19,15,19,20,16
D031,2 Series,East,2023-12,16,21,19,20,13
D031,2 Series,East,2024-01,13,19,16,20,19
D031,2 Series,East,2024-02,19,22,13,19,13
D031,2 Series,East,2024-03,13,26,19,26,15
D031,2 Series,East,2024-04,15,28,13,24,21
D031,2 Series,East,2024-05,21,27,15,24,13
D031,2 Series,East,2024-06,13,27,21,25,16
D031,2 Series,East,2024-07,16,29,13,28,19
D031,2 Series,East,2024-08,19,29,16,29,18
D031,2 Series,East,2024-09,18,28,19,24,17
D031,2 Series,East,2024-10,17,29,18,30,17
D031,2 Series,East,2024-11,17,31,17,28,19
D031,2 Series,East,2024-12,19,29,17,24,10
D031,2 Series,East,2025-01,10,31,19,34,17
D031,2 Series,East,2025-02,17,29,10,33,14
D031,2 Series,East,2025-03,14,26,17,25,15
D031,2 Series,East,2025-04,15,24,14,26,20
D031,2 Series,East,2025-05,20,24,15,26,16
D031,2 Series,East,2025-06,16,22,20,21,13
D031,2 Series,East,2025-07,13,23,16,23,17
D031,2 Series,East,2025-08,17,26,13,29,19
D031,2 Series,East,2025-09,19,24,17,26,17
D031,2 Series,East,2025-10,17,27,19,26,19
D031,2 Series,East,2025-11,19,30,17,34,14
D031,3 Series,East,2021-01,24,37,24,37,24
D031,3 Series,East,2021-02,24,35,24,33,31
D031,3 Series,East,2021-03,31,30,24,28,26
D031,3 Series,East,2021-04,26,25,31,27,30
D031,3 Series,East,2021-05,30,22,26,17,27
D031,3 Series,East,2021-06,27,25,30,25,26
D031,3 Series,East,2021-07,26,24,27,20,22
D031,3 Series,East,2021-08,22,22,26,20,29
D031,3 Series,East,2021-09,29,22,22,24,34
D031,3 Series,East,2021-10,34,25,29,28,33
D031,3 Series,East,2021-11,33,42,34,47,30
D031,3 Series,East,2021-12,30,35,33,40,24
D031,3 Series,East,2022-01,24,32,30,27,29
D031,3 Series,East,2022-02,29,29,24,27,28
D031,3 Series,East,2022-03,28,37,29,39,28
D031,3 Series,East,2022-04,28,31,28,26,27
D031,3 Series,East,2022-05,27,28,28,28,25
D031,3 Series,East,2022-06,25,34,27,34,28
D031,3 Series,East,2022-07,28,32,25,28,27
D031,3 Series,East,2022-08,27,34,28,36,33
D031,3 Series,East,2022-09,33,39,27,41,36
D031,3 Series,East,2022-10,36,35,33,31,31
D031,3 Series,East,2022-11,31,32,36,37,26
D031,3 Series,East,2022-12,26,27,31,30,28
D031,3 Series,East,2023-01,28,34,26,32,25
D031,3 Series,East,2023-02,25,35,28,35,26
D031,3 Series,East,2023-03,26,32,25,32,38
D031,3 Series,East,2023-04,38,38,26,33,37
D031,3 Series,East,2023-05,37,37,38,41,19
D031,3 Series,East,2023-06,19,40,37,44,31
D031,3 Series,East,2023-07,31,45,19,46,32
D031,3 Series,East,2023-08,32,39,31,41,23
D031,3 Series,East,2023-09,23,36,32,37,29
D031,3 Series,East,2023-10,29,41,23,37,31
D031,3 Series,East,2023-11,31,39,29,38,29
D031,3 Series,East,2023-12,29,33,31,29,29
D031,3 Series,East,2024-01,29,41,29,39,22
D031,3 Series,East,2024-02,22,36,29,35,28
D031,3 Series,East,2024-03,28,36,22,32,33
D031,3 Series,East,2024-04,33,39,28,41,34
D031,3 Series,East,2024-05,34,34,33,32,32
D031,3 Series,East,2024-06,32,44,34,48,27
D031,3 Series,East,2024-07,27,49,32,46,27
D031,3 Series,East,2024-08,27,47,27,42,34
D031,3 Series,East,2024-09,34,50,27,45,30
D031,3 Series,East,2024-10,30,44,34,44,39
D031,3 Series,East,2024-11,39,47,30,43,47
D031,3 Series,East,2024-12,47,39,39,37,24
D031,3 Series,East,2025-01,24,42,47,45,28
D031,3 Series,East,2025-02,28,42,24,47,35
D031,3 Series,East,2025-03,35,41,28,39,32
D031,3 Series,East,2025-04,32,50,35,46,32
D031,3 Series,East,2025-05,32,45,32,48,33
D031,3 Series,East,2025-06,33,53,32,50,26
D031,3 Series,East,2025-07,26,53,33,53,28
D031,3 Series,East,2025-08,28,48,26,48,32
D031,3 Series,East,2025-09,32,43,28,39,30
D031,3 Series,East,2025-10,30,39,32,44,30
D031,3 Series,East,2025-11,30,46,30,42,38
D031,4 Series,East,2021-01,20,31,20,31,20
D031,4 Series,East,2021-02,20,29,20,24,18
D031,4 Series,East,2021-03,18,26,20,28,17
D031,4 Series,East,2021-04,17,29,18,25,23
D031,4 Series,East,2021-05,23,27,17,25,20
D031,4 Series,East,2021-06,20,30,23,33,28
D031,4 Series,East,2021-07,28,28,20,27,28
D031,4 Series,East,2021-08,28,31,28,29,22
D031,4 Series,East,2021-09,22,39,28,42,27
D031,4 Series,East,2021-10,27,39,22,39,26
D031,4 Series,East,2021-11,26,44,27,41,28
D031,4 Series,East,2021-12,28,40,26,39,20
D031,4 Series,East,2022-01,20,44,28,49,19
D031,4 Series,East,2022-02,19,48,20,47,23
D031,4 Series,East,2022-03,23,46,19,48,26
D031,4 Series,East,2022-04,26,41,23,46,23
D031,4 Series,East,2022-05,23,44,26,44,22
D031,4 Series,East,2022-06,22,48,23,47,26
D031,4 Series,East,2022-07,26,50,22,51,26
D031,4 Series,East,2022-08,26,56,26,52,29
D031,4 Series,East,2022-09,29,51,26,46,30
D031,4 Series,East,2022-10,30,50,29,45,27
D031,4 Series,East,2022-11,27,58,30,53,33
D031,4 Series,East,2022-12,33,55,27,53,19
D031,4 Series,East,2023-01,19,54,33,51,21
D031,4 Series,East,2023-02,21,54,19,56,21
D031,4 Series,East,2023-03,21,53,21,48,24
D031,4 Series,East,2023-04,24,55,21,53,27
D031,4 Series,East,2023-05,27,54,24,56,23
D031,4 Series,East,2023-06,23,57,27,61,21
D031,4 Series,East,2023-07,21,52,23,53,27
D031,4 Series,East,2023-08,27,50,21,49,23
D031,4 Series,East,2023-09,23,51,27,49,29
D031,4 Series,East,2023-10,29,51,23,54,24
D031,4 Series,East,2023-11,24,54,29,57,22
D031,4 Series,East,2023-12,22,56,24,51,21
D031,4 Series,East,2024-01,21,51,22,46,19
D031,4 Series,East,2024-02,19,52,21,55,19
D031,4 Series,East,2024-03,19,53,19,55,28
D031,4 Series,East,2024-04,28,51,19,46,26
D031,4 Series,East,2024-05,26,55,28,50,23
D031,4 Series,East,2024-06,23,54,26,57,22
D031,4 Series,East,2024-07,22,53,23,52,29
D031,4 Series,East,2024-08,29,59,22,60,32
D031,4 Series,East,2024-09,32,60,29,65,35
D031,4 Series,East,2024-10,35,64,32,68,23
D031,4 Series,East,2024-11,23,68,35,64,31
D031,4 Series,East,2024-12,31,67,23,68,23
D031,4 Series,East,2025-01,23,63,31,59,28
D031,4 Series,East,2025-02,28,66,23,61,27
D031,4 Series,East,2025-03,27,61,28,62,27
D031,4 Series,East,2025-04,27,61,27,62,27
D031,4 Series,East,2025-05,27,63,27,64,30
D031,4 Series,East,2025-06,30,59,27,54,20
D031,4 Series,East,2025-07,20,58,30,54,27
D031,4 Series,East,2025-08,27,57,20,60,21
D031,4 Series,East,2025-09,21,53,27,56,24
D031,4 Series,East,2025-10,24,54,21,49,26
D031,4 Series,East,2025-11,26,56,24,52,25
D031,5 Series,East,2021-01,32,42,32,42,28
D031,5 Series,East,2021-02,28,39,32,35,26
D031,5 Series,East,2021-03,26,38,28,40,38
D031,5 Series,East,2021-04,38,33,26,32,29
D031,5 Series,East,2021-05,29,36,38,38,30
D031,5 Series,East,2021-06,30,31,29,31,34
D031,5 Series,East,2021-07,34,30,30,30,31
D031,5 Series,East,2021-08,31,43,34,47,27
D031,5 Series,East,2021-09,27,37,31,32,36
D031,5 Series,East,2021-10,36,33,27,34,30
D031,5 Series,East,2021-11,30,33,36,33,36
D031,5 Series,East,2021-12,36,40,30,40,32
D031,5 Series,East,2022-01,32,41,36,43,24
D031,5 Series,East,2022-02,24,40,32,43,29
D031,5 Series,East,2022-03,29,37,24,36,29
D031,5 Series,East,2022-04,29,38,29,33,38
D031,5 Series,East,2022-05,38,45,29,47,35
D031,5 Series,East,2022-06,35,44,38,44,38
D031,5 Series,East,2022-07,38,42,35,46,33
D031,5 Series,East,2022-08,33,38,38,43,35
D031,5 Series,East,2022-09,35,36,33,40,49
D031,5 Series,East,2022-10,49,30,35,34,40
D031,5 Series,East,2022-11,40,46,49,50,32
D031,5 Series,East,2022-12,32,56,40,59,27
D031,5 Series,East,2023-01,27,54,32,54,26
D031,5 Series,East,2023-02,26,58,27,59,30
D031,5 Series,East,2023-03,30,54,26,51,29
D031,5 Series,East,2023-04,29,61,30,61,35
D031,5 Series,East,2023-05,35,67,29,62,32
D031,5 Series,East,2023-06,32,77,35,80,33
D031,5 Series,East,2023-07,33,85,32,89,33
D031,5 Series,East,2023-08,33,87,33,88,30
D031,5 Series,East,2023-09,30,89,33,84,40
D031,5 Series,East,2023-10,40,93,30,92,44
D031,5 Series,East,2023-11,44,100,40,102,46
D031,5 Series,East,2023-12,46,105,44,105,24
D031,5 Series,East,2024-01,24,112,46,108,28
D031,5 Series,East,2024-02,28,114,24,113,25
D031,5 Series,East,2024-03,25,114,28,116,33
D031,5 Series,East,2024-04,33,114,25,118,36
D031,5 Series,East,2024-05,36,121,33,119,28
D031,5 Series,East,2024-06,28,119,36,114,31
D031,5 Series,East,2024-07,31,122,28,119,40
D031,5 Series,East,2024-08,40,122,31,126,36
D031,5 Series,East,2024-09,36,126,40,131,45
D031,5 Series,East,2024-10,45,127,36,127,45
D031,5 Series,East,2024-11,45,133,45,137,46
D031,5 Series,East,2024-12,46,145,45,148,28
D031,5 Series,East,2025-01,28,153,46,158,33
D031,5 Series,East,2025-02,33,158,28,163,32
D031,5 Series,East,2025-03,32,159,33,157,39
D031,5 Series,East,2025-04,39,157,32,161,27
D031,5 Series,East,2025-05,27,161,39,158,36
D031,5 Series,East,2025-06,36,165,27,168,35
D031,5 Series,East,2025-07,35,170,36,173,38
D031,5 Series,East,2025-08,38,180,35,182,34
D031,5 Series,East,2025-09,34,173,38,175,39
D031,5 Series,East,2025-10,39,176,34,171,50
D031,5 Series,East,2025-11,50,176,39,174,48
D031,7 Series,East,2021-01,12,21,12,21,12
D031,7 Series,East,2021-02,12,19,12,24,15
D031,7 Series,East,2021-03,15,21,12,19,14
D031,7 Series,East,2021-04,14,21,15,16,11
D031,7 Series,East,2021-05,11,24,14,21,14
D031,7 Series,East,2021-06,14,25,11,20,15
D031,7 Series,East,2021-07,15,23,14,19,13
D031,7 Series,East,2021-08,13,20,15,21,16
D031,7 Series,East,2021-09,16,18,13,16,17
D031,7 Series,East,2021-10,17,21,16,16,18
D031,7 Series,East,2021-11,18,24,17,28,16
D031,7 Series,East,2021-12,16,25,18,20,14
D031,7 Series,East,2022-01,14,27,16,32,15
D031,7 Series,East,2022-02,15,24,14,26,10
D031,7 Series,East,2022-03,10,27,15,28,14
D031,7 Series,East,2022-04,14,26,10,30,16
D031,7 Series,East,2022-05,16,24,14,28,17
D031,7 Series,East,2022-06,17,27,16,30,16
D031,7 Series,East,2022-07,16,23,17,26,13
D031,7 Series,East,2022-08,13,22,16,22,16
D031,7 Series,East,2022-09,16,22,13,19,17
D031,7 Series,East,2022-10,17,22,16,20,20
D031,7 Series,East,2022-11,20,23,17,21,14
D031,7 Series,East,2022-12,14,21,20,17,13
D031,7 Series,East,2023-01,13,21,14,18,11
D031,7 Series,East,2023-02,11,19,13,21,15
D031,7 Series,East,2023-03,15,17,11,22,17
D031,7 Series,East,2023-04,17,20,15,17,11
D031,7 Series,East,2023-05,11,22,17,25,17
D031,7 Series,East,2023-06,17,22,11,17,14
D031,7 Series,East,2023-07,14,22,17,18,18
D031,7 Series,East,2023-08,18,24,14,27,17
D031,7 Series,East,2023-09,17,24,18,23,14
D031,7 Series,East,2023-10,14,26,17,31,14
D031,7 Series,East,2023-11,14,27,14,29,16
D031,7 Series,East,2023-12,16,24,14,23,14
D031,7 Series,East,2024-01,14,25,16,20,14
D031,7 Series,East,2024-02,14,27,14,27,18
D031,7 Series,East,2024-03,18,26,14,26,14
D031,7 Series,East,2024-04,14,28,18,26,15
D031,7 Series,East,2024-05,15,28,14,26,14
D031,7 Series,East,2024-06,14,31,15,28,16
D031,7 Series,East,2024-07,16,31,14,32,15
D031,7 Series,East,2024-08,15,32,16,34,17
D031,7 Series,East,2024-09,17,33,15,34,15
D031,7 Series,East,2024-10,15,35,17,30,15
D031,7 Series,East,2024-11,15,32,15,32,18
D031,7 Series,East,2024-12,18,33,15,30,16
D031,7 Series,East,2025-01,16,29,18,29,14
D031,7 Series,East,2025-02,14,29,16,34,17
D031,7 Series,East,2025-03,17,27,14,26,13
D031,7 Series,East,2025-04,13,25,17,29,22
D031,7 Series,East,2025-05,22,27,13,22,14
D031,7 Series,East,2025-06,14,28,22,29,16
D031,7 Series,East,2025-07,16,29,14,30,17
D031,7 Series,East,2025-08,17,27,16,26,19
D031,7 Series,East,2025-09,19,26,17,29,17
D031,7 Series,East,2025-10,17,28,19,24,18
D031,7 Series,East,2025-11,18,32,17,30,20
D031,X1,East,2021-01,27,35,27,35,23
D031,X1,East,2021-02,23,33,27,38,34
D031,X1,East,2021-03,34,38,23,36,39
D031,X1,East,2021-04,39,40,34,35,32
D031,X1,East,2021-05,32,34,39,33,30
D031,X1,East,2021-06,30,38,32,33,28
D031,X1,East,2021-07,28,37,30,38,30
D031,X1,East,2021-08,30,43,28,44,27
D031,X1,East,2021-09,27,47,30,50,37
D031,X1,East,2021-10,37,54,27,52,40
D031,X1,East,2021-11,40,55,37,52,34
D031,X1,East,2021-12,34,57,40,54,25
D031,X1,East,2022-01,25,63,34,65,28
D031,X1,East,2022-02,28,61,25,60,30
D031,X1,East,2022-03,30,68,28,64,33
D031,X1,East,2022-04,33,76,30,78,37
