event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude,quarantine_dataset,quarantine_error_type,quarantine_error_message,quarantine_validation_rule,quarantine_timestamp
EVT0065744,BMW00497,WBA00000000000497,2026-08-17 06:35:00,49.75,92.65,32.22,46.809099,60.271537,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0004606,BMW00047,WBA00000000000047,2026-15-40 99:99:99,23.95,48.37,3.93,10.693159,-68.481598,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0036054,BMW00845,WBA00000000000845,2026-05-06 04:25:00,180.0,113.69,19.38,30.613839,-75.691719,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0007736,,WBA00000000000206,2026-01-27 20:35:00,64.61,63.51,28.67,41.612924,-98.587671,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0062740,BMW00365,WBA00000000000365,2026-08-06 20:15:00,-25.0,73.95,36.6,38.1852,57.378919,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00007,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0056475,BMW00931,WBA00000000000931,2026-07-16 02:10:00,180.0,132.59,6.1,31.794864,-20.316685,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0077338,BMW00681,WBA00000000000681,2026-15-40 99:99:99,48.04,88.17,38.44,42.417962,-101.506606,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0094282,BMW00805,WBA00000000000805,2026-11-24 08:45:00,180.0,141.84,36.24,34.722897,116.841073,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0045931,BMW00230,WBA00000000000230,2026-06-09 11:30:00,41.38,132.56,-80.0,10.437391,-66.438486,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0016362,BMW00499,WBA00000000000499,2026-02-26 19:25:00,47.55,141.95,-4.48,16.367301,139.106373,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0041691,BMW00677,WBA00000000000677,2026-05-25 18:10:00,79.59,105.62,,50.82715,-39.829605,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0040360,BMW00683,WBA00000000000683,2026-05-21 03:15:00,27.98,4.95,-7.95,37.149894,-41.215473,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0057375,BMW00200,,2026-07-19 05:10:00,24.49,120.62,35.27,31.253172,5.061286,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0046839,BMW00990,WBA00000000000990,2026-06-12 15:10:00,,159.34,-8.55,39.132704,87.901095,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0034705,,WBA00000000000172,2026-05-01 12:00:00,49.95,7.17,11.17,44.452673,-41.259301,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0008655,BMW00647,WBA00000000000647,2026-01-31 01:10:00,,92.02,54.41,15.852672,-5.48312,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0025214,BMW00461,WBA00000000000461,2026-03-29 13:05:00,49.48,71.49,-80.0,48.155064,-2.544212,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00044,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0070552,BMW00209,WBA00000000000209,2026-09-02 23:15:00,87.69,156.87,1.12,15.888242,10.764923,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0088895,BMW00413,WBA00000000000413,2026-11-05 15:50:00,73.67,44.01,3.88,28.432133,131.013653,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0081347,BMW00384,WBA00000000000384,2026-10-10 10:50:00,54.0,115.55,15.79,9.28559,45.488663,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0046121,BMW00716,WBA00000000000716,2026-06-10 03:20:00,54.2,88.21,-8.76,54.730818,-54.597211,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0082498,BMW00516,WBA00000000000516,2026-15-40 99:99:99,11.49,45.51,44.2,30.253776,64.437513,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0067731,BMW00328,WBA00000000000328,2026-08-24 04:10:00,,43.74,45.05,30.250825,-45.908651,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0015813,,WBA00000000000096,2026-02-24 21:40:00,81.78,54.24,-4.21,10.446943,115.070433,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0061431,BMW00550,WBA00000000000550,2026-08-02 07:10:00,76.48,102.12,,11.696035,-71.322304,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0029420,BMW00729,WBA00000000000729,2026-04-13 03:35:00,-10.0,137.31,2.68,50.69371,135.788593,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0078450,BMW00337,WBA00000000000337,2026-09-30 09:25:00,15.55,154.5,6.73,50.578176,114.74078,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0006732,BMW00333,WBA00000000000333,2026-01-24 08:55:00,-25.0,96.88,36.63,32.390535,-95.143267,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0086689,BMW00808,WBA00000000000808,2026-10-29 00:00:00,94.38,80.89,35.61,52.361073,-63.278724,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0007331,,WBA00000000000849,2026-01-26 10:50:00,41.34,126.38,44.37,47.725547,-48.978705,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0064712,BMW00977,INVALIDVIN,2026-08-13 16:35:00,21.46,83.55,36.26,11.558513,56.206472,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0050733,BMW00941,WBA00000000000941,2026-06-26 03:40:00,,28.98,52.0,24.703186,-54.897609,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0050743,BMW00552,WBA00000000000552,2026-06-26 04:30:00,81.27,36.59,150.0,21.911143,-45.223637,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0067327,BMW00034,WBA00000000000034,2026-08-22 18:30:00,76.15,155.52,,34.434409,-79.963267,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0058911,BMWX00132,WBA00000000000399,2026-07-24 13:10:00,94.43,152.88,-9.21,19.498062,114.416023,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0061462,BMW00178,WBA00000000000178,2026-08-02 09:45:00,60.66,46.04,,42.370491,123.332437,telemetry,NULL_VALUE|DUPLICATE_RECORD|OUT_OF_RANGE,Null values in: temperature | Duplicate record detected | Out-of-range value in: temperature,NULL_VALUE|DUPLICATE_RECORD|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0078469,BMW00548,WBA00000000000548,2026-09-30 11:00:00,94.19,43.06,-2.95,26.227276,35.917946,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0091860,BMW00146,,2026-11-15 22:55:00,84.19,115.91,48.85,37.684276,9.35422,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0004331,BMWX00178,WBA00000000000105,2026-01-16 00:50:00,26.05,59.34,4.43,26.198706,-49.524043,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0050690,BMWX00026,WBA00000000000387,2026-06-26 00:05:00,75.97,5.17,8.88,10.200234,36.610355,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0094979,BMWX00195,WBA00000000000426,2026-11-26 18:50:00,30.05,17.14,11.42,46.939926,-0.472135,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0088346,BMW00767,WBA00000000000767,2026-11-03 18:05:00,54.44,126.36,33.68,29.593594,128.619926,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0058180,BMW00295,WBA00000000000295,2026-15-40 99:99:99,72.27,30.59,43.12,10.15188,111.654324,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0018085,BMW00335,WBA00000000000335,2026-03-04 19:00:00,150.0,80.07,-7.64,21.943158,69.970583,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0004806,BMW00180,WBA00000000000180,2026-15-40 99:99:99,12.29,32.53,24.5,27.804347,37.531634,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0064804,BMW00478,WBA00000000000478,2026-08-14 00:15:00,55.6,18.41,150.0,25.013271,-16.002459,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0028957,BMW00054,WBA00000000000054,2026-04-11 13:00:00,86.65,106.74,150.0,20.325961,-38.822825,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0079620,BMWX00023,WBA00000000000239,2026-10-04 10:55:00,13.96,77.15,33.95,22.768975,39.445813,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0062512,BMW00753,,2026-08-06 01:15:00,19.75,141.64,7.75,45.001672,26.268817,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0089324,BMW00574,WBA00000000000574,2026-11-07 03:35:00,,36.66,18.74,44.129622,143.34933,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0008623,BMW00633,WBA00000000000633,2026-01-30 22:30:00,,61.59,16.85,29.437801,-55.817787,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0077936,BMW00758,WBA00000000000758,2026-09-28 14:35:00,180.0,57.13,8.8,52.10539,-85.469239,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0065470,BMW00231,WBA00000000000231,2026-08-16 07:45:00,59.58,135.13,,54.465743,-33.299711,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0060443,BMW00840,,2026-07-29 20:50:00,29.37,66.55,34.36,19.382129,-104.512341,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0075439,BMW00401,WBA00000000000401,2026-09-19 22:30:00,11.97,74.32,49.69,47.054889,41.062602,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0056744,BMW00422,INVALIDVIN,2026-07-17 00:35:00,60.3,5.07,8.41,13.735385,-85.401175,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0056515,,WBA00000000000251,2026-07-16 05:30:00,71.36,102.99,4.87,47.440125,-86.681115,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0038224,BMWX00179,WBA00000000000198,2026-05-13 17:15:00,17.32,91.12,-3.97,45.049228,145.491768,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0034578,BMW00744,WBA00000000000744,2026-05-01 01:25:00,83.89,92.01,-100.0,34.121358,-101.971002,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0091069,BMW00016,INVALIDVIN,2026-11-13 05:00:00,74.29,156.1,-3.35,31.115068,-117.546267,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0098400,BMW00063,WBA00000000000063,2026-12-08 15:55:00,82.6,42.95,52.02,34.32648,30.359593,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0069201,BMW00333,WBA00000000000333,2026-08-29 06:40:00,150.0,7.07,-1.17,13.939983,112.165886,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0008258,BMW00202,WBA00000000000202,2026-01-29 16:05:00,33.37,153.26,31.19,18.44257,63.79403,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0009785,BMW00134,WBA00000000000134,2026-02-03 23:20:00,-25.0,24.77,36.97,53.87704,28.582577,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00048,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0052506,BMW00380,WBA00000000000380,2026-07-02 07:25:00,52.22,9.36,150.0,38.754773,-41.722206,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0062985,BMWX00130,WBA00000000000610,2026-08-07 16:40:00,66.8,122.5,16.7,53.863949,16.114976,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0062726,BMWX00024,INVALIDVIN,2026-08-06 19:05:00,92.02,40.16,9.27,10.86122,89.093759,telemetry,INVALID_VIN|REFERENTIAL_INTEGRITY,Invalid or missing VIN | Referential integrity violation,INVALID_VIN|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0050984,BMW00773,,2026-06-27 00:35:00,20.5,143.16,12.82,10.168389,74.196504,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0022984,BMW00001,WBA00000000000001,2026-03-21 19:15:00,-10.0,36.06,2.56,31.382995,115.483232,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0031137,BMW00852,INVALIDVIN,2026-04-19 02:40:00,91.43,147.1,40.8,47.972109,130.459512,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0071347,BMW00113,WBA00000000000113,2026-15-40 99:99:99,36.16,90.92,2.95,31.348419,28.414404,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0041885,BMW00234,,2026-05-26 10:20:00,14.6,86.72,19.55,29.862583,-36.107705,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0066457,BMW00201,WBA00000000000201,2026-08-19 18:00:00,24.24,159.46,,12.404572,1.783841,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0060831,,WBA00000000000501,2026-07-31 05:10:00,91.79,53.45,17.52,54.471445,105.019873,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0052177,BMW00927,WBA00000000000927,2026-07-01 04:00:00,50.42,41.79,39.77,30.086988,53.290007,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0001729,BMW00126,WBA00000000000126,2026-01-07 00:00:00,66.67,97.23,46.02,21.78976,-70.285718,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0066800,BMW00244,WBA00000000000244,2026-08-20 22:35:00,79.23,57.67,,44.585734,95.300495,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0050875,BMW00858,WBA00000000000858,2026-06-26 15:30:00,150.0,85.6,-0.5,9.494286,18.107296,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0033027,BMW00435,WBA00000000000435,2026-04-25 16:10:00,,23.49,25.8,43.067754,34.838815,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0056565,BMW00703,,2026-07-16 09:40:00,31.76,88.53,9.37,46.687306,-96.959367,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0029232,BMW00825,WBA00000000000825,2026-04-12 11:55:00,34.44,7.61,46.02,24.545653,135.178095,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0066816,BMWX00002,WBA00000000000817,2026-08-20 23:55:00,86.3,33.82,35.11,14.216255,51.713526,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0006861,BMW00115,,2026-01-24 19:40:00,29.17,126.62,,51.364042,-14.762463,telemetry,NULL_VALUE|INVALID_VIN|OUT_OF_RANGE,"Null values in: vin, temperature | Invalid or missing VIN | Out-of-range value in: temperature",NULL_VALUE|INVALID_VIN|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0044168,,WBA00000000000724,2026-06-03 08:35:00,81.46,113.35,51.73,47.941407,104.510449,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0038826,BMW00456,INVALIDVIN,2026-05-15 19:25:00,93.64,4.28,49.6,40.562073,-54.59985,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0095338,BMW00539,WBA00000000000539,2026-11-28 00:45:00,150.0,60.17,36.69,36.130574,84.167749,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0034968,,WBA00000000000518,2026-05-02 09:55:00,65.22,19.11,21.27,50.384405,-31.333203,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0070521,BMW00876,WBA00000000000876,2026-09-02 20:40:00,54.57,84.35,200.0,20.890923,27.669866,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0002906,BMW00945,WBA00000000000945,2026-01-11 02:05:00,64.28,85.08,,16.926507,-91.861303,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0056781,BMW00722,INVALIDVIN,2026-07-17 03:40:00,44.32,107.28,42.75,43.560321,116.419869,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0069770,BMW00453,WBA00000000000453,2026-08-31 06:05:00,60.55,70.75,0.93,52.870411,143.799947,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0040922,,WBA00000000000523,2026-05-23 02:05:00,35.96,126.45,31.84,40.641762,109.515088,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0012934,BMW00506,WBA00000000000506,2026-15-40 99:99:99,63.48,18.7,51.91,23.62508,46.137717,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0043987,BMW00815,WBA00000000000815,2026-06-02 17:30:00,150.0,55.95,46.13,13.519601,-20.921775,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0097072,BMW00171,INVALIDVIN,2026-12-04 01:15:00,47.22,157.41,16.07,37.323244,77.308361,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
